DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;M;;MBarigo Djeuss DCW-B
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;F;;MBarigo Djeuss DCW-A
31/12/1998;-16.4;16.1;Gerbillus_nigeriae;F;;MBarigo Djeuss DNW-A
31/12/1998;-14.5;16.5;Gerbillus_nigeriae;F;;MO6bis (chasses de nuit)
31/12/1998;-15.7;16.4;Gerbillus_nigeriae;M;;RDT (entre Cité Mimran et aérodrome champs à gauche)
31/12/1998;-15.7;16.5;Gerbillus_nigeriae;M;;RDT (derrière terrain Golf)
31/12/1998;-15.7;16.5;Gerbillus_nigeriae;F;;RDT (derrière terrain Golf)
31/12/1998;-15.7;16.5;Gerbillus_nigeriae;F;;RDT (entre cité Mimran et Guy
31/12/1998;-15.7;16.5;Gerbillus_nigeriae;F;;RDT (entre Cité Mimran et aérodrome)
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou IV
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou (environs de)
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou (environs de)
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou A
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou A
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou B
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou II
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou II
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou A
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou IV
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou IV
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou IV
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou IV
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou IV
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou II
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou II
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou II
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou II
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou (Keur Diomkoya)
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;F;;Vidou Gadga
31/12/1998;-15.3;16.0;Gerbillus_nigeriae;M;;Vidou V
31/12/1998;-15.5;15.4;Gerbillus_nigeriae;F;;SEN - Dahra Djolof - 15.350000N15.466667W - 4 (Dahra Djolof)
31/12/1998;-15.5;15.4;Gerbillus_nigeriae;M;;SEN - Dahra Djolof - 15.350000N15.466667W - 4 (Dahra Djolof)
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;F;;Dahra Djolof
31/12/1998;-15.4;15.3;Gerbillus_nigeriae;M;;Dahra Djolof
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;F;;"Dindieli (près Dahra ; environs de -)"
31/12/1998;-15.5;15.3;Gerbillus_nigeriae;F;;"Dindieli (près Dahra ; environs de -)"
