221041051003;221035;221041;221042;221043;221044;221045;221046;221047;221048;221049;221050;220051;219052;218053;217054;216055;215056;214057;213058;212059;211059;210059;209059;208059;207059;206059;205058;204058;203057;202057;201056;200056;199055;198055;197054;196054;195053;194053;193052;192052;191051;190051;189050;188050;187049;186049;185048;184048;183047;182047;181046;180046;179045;178045;177044;176044;175043;174043;173043;172043;171043;170043;169043;168043;167043;166043;165043;164043;163043;162043;161043;160043;159043;158043;157043;156043;155043;154043;153043;152043;151043;150043;149043;148043;147043;146043;145043;144043;143043;142043;141043;140043;139043;138043;137043;136043;135043;134043;133043;132043;131043;130043;129043;128043;127043;126043;125043;124043;123043;122043;121043;120043;119043;118043;117043;116043;115043;114043;113043;112043;111043;110043;109043;108043;107043;106043;105043;104043;103043;102043;101043;100043;099043;098043;097043;096043;095043;094043;093043;092042;091041;090040;089039;088038;087037;086036;085035;084034;083033;082032;081031;080030;079029;078028;077027;076026;075025;074024;073023;072022;071021;070020;069019;068018;067017;066016;065015;064014;063013;062014;061013;060012;059011;058010;057009;056008;055007;054006;053005;052004;051003;051000;
195093130180;195076;195093;195094;195095;195096;195097;195098;195099;195100;194101;193102;192103;191104;190105;189106;188107;187108;186108;185109;184110;183111;182112;181113;180114;179115;178116;177117;176118;175119;174120;173121;172122;171123;170124;169125;169126;169127;169128;169129;169130;169131;169132;169133;169134;169135;169136;169137;169138;169139;169140;169141;169142;169143;169144;168145;167146;166147;165148;164149;163150;162151;161152;160153;159154;158155;157156;156157;155158;155159;156160;156161;155162;154163;153164;152165;151166;150167;149167;148167;147167;146167;145167;144167;143167;142168;141169;140170;139171;138172;137173;136174;135175;134176;133177;132178;131179;130180;130179;
068287083267;068226;068287;069286;070285;070284;071283;072282;072281;073280;074279;074278;075277;076276;077275;078274;079273;079272;080271;081270;081269;082268;083267;083222;
154252549499;154228;154252;155252;156252;157252;158252;159252;160252;161252;162252;163252;164252;165252;166252;167252;168252;169252;170252;171252;172252;173252;174252;175252;176252;177252;178252;179252;180252;181252;182252;183252;184252;185252;186252;187252;188252;189252;190252;191252;192252;193252;194252;195252;196252;197252;198252;199252;200252;201252;202252;203252;204252;205252;206252;207252;208253;209253;210253;211253;212253;213253;214254;215254;216254;217254;218254;219254;220255;221255;222255;223255;224255;225255;226256;227256;228256;229256;230256;231256;232256;233256;234256;235256;236256;237256;238256;239256;240256;241256;242256;243256;244256;245256;246256;247256;248256;249256;250256;251256;252256;253256;254256;255256;256256;257256;258256;259256;260256;261256;262256;263256;264256;265256;266256;267256;268256;269256;270256;271256;272256;273256;274256;275256;276256;277256;278256;279256;280256;281256;282256;283257;284257;285258;286258;287258;288259;289259;290259;291260;292260;293260;294261;295261;296262;297262;298262;299263;300263;301263;302264;303264;304265;305265;306265;307266;308266;309267;310267;311267;312268;313268;314268;315269;316269;317270;318270;319270;320271;321271;322271;323272;324272;325272;326273;327273;328274;329274;330274;331275;332275;333275;334276;335276;336277;337277;338278;339278;340278;341278;342279;343279;344279;345280;346280;347280;348281;349281;350282;351282;352282;353283;354283;355283;356283;357283;358283;359283;360284;361285;362286;363287;364287;365288;366288;367288;368288;369289;370289;371289;372289;373290;374290;375290;376290;377291;378291;379291;380291;381292;382292;383292;384292;385293;386293;387293;388293;389294;390294;391294;392294;393295;394295;395295;396295;397296;398296;399296;400296;401297;402297;403297;404298;405298;406298;407299;408299;409299;410300;411300;412300;413300;414300;415300;416301;417301;418302;419303;420304;421305;422306;423307;424308;425309;426310;427311;428312;429313;430314;430315;430316;430317;430318;430319;430320;430321;430322;430323;430324;430325;430326;430327;431328;432329;433330;434331;435332;436333;437334;438335;439336;440337;441338;442339;443340;444341;445342;446343;447344;448345;449346;450347;451348;452349;453350;454351;455352;456353;457354;458354;459354;460354;461354;462355;463356;464357;465358;465359;465360;466361;466362;466363;466364;467365;467366;467367;467368;467369;468370;468371;468372;468373;468374;469375;469376;469377;469378;470379;470380;470381;470382;470383;471384;471385;471386;471387;472388;472389;472390;472391;472392;473393;473394;473395;473396;474397;474398;474399;474400;474401;475402;475403;475404;475405;475406;476407;476408;476409;476410;477411;477412;477413;477414;478415;478416;478417;478418;479419;479420;479421;480422;480423;480424;480425;481426;481427;481428;482429;482430;482431;482432;483433;483434;483435;483436;484437;484438;484439;485440;485441;485442;485443;486444;486445;486446;487447;487448;487449;487450;488451;488452;488453;489454;489455;489456;489457;490458;490459;490460;491461;491462;491463;492464;492465;492466;493467;493468;493469;494470;494471;494472;495473;495474;495475;496476;496477;496478;497479;497480;497481;498482;498483;498484;499485;499486;499487;500488;500489;500490;501491;501492;501493;502494;502495;502496;503497;503498;503499;504500;504501;505502;506503;507504;508505;509506;510507;511508;512509;513510;514510;515510;516510;517510;518510;519510;520510;521510;522509;523509;524509;525509;526508;527508;528508;529508;530507;531507;532507;533506;534506;535506;536506;537505;538505;539505;540505;541504;542504;543504;544503;545503;546502;547501;548500;549499;549414;
346049335053;346023;346050;346051;346052;345053;344054;343055;342056;341056;340056;339056;338056;337055;336054;335053;
321173221041;321161;321173;320173;319173;318173;317173;316173;315173;314173;313172;312172;311171;310171;309170;308170;307169;306169;305168;304168;303167;302167;301166;300166;299165;298165;297164;296163;295162;294161;293160;292159;292158;292157;292156;292155;292154;292153;292152;292151;292150;293149;293148;294147;294146;295145;295144;296143;297142;297141;298140;298139;299138;299137;300136;300135;301134;301133;302132;302131;303130;303129;304128;303127;302126;301126;300125;299124;298124;297123;296123;295122;294121;293121;292120;291119;290119;289118;288118;287117;286116;285116;284115;283114;282114;281113;280113;279112;278111;277110;276109;275108;274107;273106;272105;271104;270103;269102;268101;267100;267099;267098;267097;267096;267095;267094;267093;267092;267091;267090;267089;267088;267087;266086;265085;264084;263083;262082;261081;260080;259079;258078;257077;256076;255075;254074;253073;252072;251071;250070;249069;248068;247067;246066;245065;244064;243063;242062;241061;240060;239059;238058;237057;236056;235055;234054;233053;232052;231051;230050;229049;228048;227047;226046;225045;224044;223043;222042;221041;221035;
194095229131;194087;194095;194096;194097;194098;194099;194100;194101;194102;194103;194104;194105;194106;194107;194108;195109;196110;197111;198112;199113;200114;201115;202116;203117;204118;205119;206120;205121;206122;207122;208123;209123;210124;211124;212125;213125;214126;215126;216127;217127;218128;219128;220129;221129;222129;223130;224130;225131;226131;227132;228132;229131;229109;
084131189195;084087;084131;085131;086131;087131;088131;089131;090131;091131;092131;093131;094131;095131;096131;097131;098131;099131;100131;101130;102129;103128;104127;105126;106125;107124;108123;109122;110121;111120;112120;113120;114120;115120;116120;117121;118122;119123;120124;121125;122126;123127;124128;125129;126130;127131;128132;129133;130134;131135;132136;133137;134138;135139;136140;137141;138142;139143;140144;141145;142146;143147;144148;145149;146150;147151;148152;149153;150154;151155;152156;153157;154158;155159;156160;157161;158162;159163;160164;161165;162166;163167;164168;165169;166170;167171;168172;169173;169174;169175;170176;171177;172178;173179;174180;175181;176182;177183;178184;179185;180186;181187;182188;183189;184190;185191;186192;187193;188194;189195;
083267108234;083256;084266;085265;086264;086263;087262;088261;089260;090259;090258;091257;092256;093255;094254;094253;095252;096251;097250;097249;098248;099247;100246;100245;101244;102243;103242;103241;104240;105239;106238;106237;107236;108235;108234;108229;
046299318365;046266;047300;048300;049301;050302;051303;052304;053304;054305;055306;056306;057306;058306;059306;060306;061306;062306;063306;064306;065306;066306;067306;068306;069306;070306;071306;072306;073306;074306;075306;076306;077306;078306;079306;080306;081306;082306;083306;084306;085306;086306;087306;088306;089306;090306;091306;092306;093306;094306;095306;096306;097306;098306;099306;100306;101306;102306;103306;104306;105306;106306;107306;108306;109306;110306;111306;112306;113306;114306;115306;116306;117306;118306;119306;120306;121306;122306;123306;124306;125306;126306;127306;128306;129306;130306;131306;132306;133306;134306;135306;136306;137306;138306;139306;140306;141306;142306;143306;144306;145306;146306;147306;148306;149306;150306;151306;152306;153306;154306;155306;156306;157306;158306;159306;160306;161306;162306;163306;164306;165306;166306;167306;168306;169306;170306;171306;172306;173306;174306;175306;176306;177306;178306;179306;180306;181306;182306;183306;184306;185306;186306;187306;188306;189306;190307;191308;192309;193310;194311;195312;196313;197314;198315;199315;200316;201317;202318;203319;204320;205321;206322;207323;208324;209325;210326;211326;212327;213328;214329;215330;216331;217331;218331;219331;220332;221332;222333;223334;224335;225336;226337;227338;228339;229340;230341;231342;232343;233344;234345;235346;236347;237348;238349;239350;240351;241352;242353;243354;244355;245356;246357;247358;248359;249360;250361;251362;252363;253364;254365;255366;256367;257368;258369;259370;260370;261370;262370;263370;264370;265370;266370;267370;268370;269370;270370;271370;272370;273370;274370;275370;276370;277370;278370;279370;280370;281370;282370;283370;284370;285370;286370;287370;288370;289370;290370;291370;292370;293370;294370;295370;296370;297370;298370;299370;300370;301370;302370;303369;304369;305369;306369;307369;308369;309369;310368;311368;312368;313368;314368;315368;316367;317366;318365;318285;
