DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;284;61;city;Boutougoufara;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;305;54;city;Bransan;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;197;103;city;Daoudy;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;243;53;city;Dar Salam;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;239;57;city;Dialacoto;;29263;depuis Decennal, *;19/07/2014;JLF
26/11/1983;273;78;city;Dianke Makha;;27225;depuis Decennal, héloise;19/07/2014;JLF
26/11/1983;293;94;city;Dide Gassama;;33194;depuis Decennal, heloise;19/07/2014;JLF
26/11/1983;249;51;city;Dienou Diala;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;272;90;city;Dieylani;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;277;101;city;Doulouyabe;;35628;depuis Decennal, heloise;19/07/2014;JLF
26/11/1983;310;6;city;Fongolimbi;;2411;depuis Decennal, *;19/07/2014;JLF
26/11/1983;271;106;city;Goudiry;;37372;depuis Decennal, *;19/07/2014;JLF
26/11/1983;214;65;city;Gouloumbou;;22965;depuis Decennal, ON;19/07/2014;JLF
26/11/1983;245;78;city;Goumbayel;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;285;142;city;Gouniang;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;343;121;city;Kayes;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;301;13;city;Kedougou;;4852;depuis Decennal, *;19/07/2014;JLF
26/11/1983;312;47;city;Khossanto;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;298;121;city;Kidira;;42650;depuis Decennal, *;19/07/2014;JLF
26/11/1983;229;89;city;Kothiary;;31380;depuis Decennal, *;19/07/2014;JLF
26/11/1983;170;94;city;Koumpentoum;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
26/11/1983;195;33;city;Kounkane;;;depuis Decennal, ;13/05/2015;LG,JMD,JLF
