DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
30/11/2004;-12.9325   ; 14.0958   ;Rattus rattus;10;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
17/11/1988;-16.7297   ; 14.1314   ;Rattus rattus;10;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
09/07/1991;-17.1850   ; 14.8026   ;Rattus rattus;10;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
08/06/1983;-16.7175   ; 12.3492   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
15/11/2000;-12.1833   ; 12.5509   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
19/05/2012;-12.1811   ; 12.5514   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
25/05/1984;-15.6814   ; 12.5667   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
24/08/2006;-13.2013   ; 13.2607   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
15/05/1986;-13.3750   ; 13.3772   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
03/03/1994;-13.6482   ; 13.6677   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
05/03/1994;-13.7453   ; 13.8105   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
27/11/2004;-13.4133   ; 14.1065   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
29/11/1988;-16.7694   ; 14.1592   ;Rattus rattus;9;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
18/12/1988;-14.9213   ; 12.7785   ;Rattus rattus;8;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
25/11/1991;-16.2867   ; 12.8411   ;Rattus rattus;8;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
19/11/1991;-15.5185   ; 13.2847   ;Rattus rattus;8;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
02/03/1994;-13.7130   ; 13.4537   ;Rattus rattus;8;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
30/01/2006;-14.4368   ; 13.8158   ;Rattus rattus;8;;;CompilCommensauxSénégalAmbroise;12/04/2017;J.Le Fur
