DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;
03/01/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
04/01/1999;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
05/01/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
06/01/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
07/01/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
08/01/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
09/01/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
10/01/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
11/01/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
12/01/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
13/01/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
14/01/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
15/01/1999;-14.619;16.5;Gerbillus_nigeriae;;;Ndioum;pelotes
16/01/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
17/01/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
18/01/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
19/01/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/01/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
21/01/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
22/01/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
23/01/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
24/01/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
25/01/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
26/01/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
27/01/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
28/01/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
29/01/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
30/01/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
31/01/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
01/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
02/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
03/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
04/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
05/02/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
06/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
07/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
08/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
09/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
10/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
11/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
12/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
13/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
14/02/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
15/02/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
16/02/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
17/02/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
18/02/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
19/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
20/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
21/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
22/02/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
23/02/1999;-14.619;16.5;Gerbillus_nigeriae;;;Ndioum;pelotes
24/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
25/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
26/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
27/02/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
28/02/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
01/03/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
02/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
03/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
04/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
05/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
06/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
07/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
08/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
09/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
10/03/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
11/03/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
12/03/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
13/03/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
14/03/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
15/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
16/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
17/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
18/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
19/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
20/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
21/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
22/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
23/03/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
24/03/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
25/03/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
26/03/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
27/03/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
28/03/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
29/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
30/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
31/03/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
01/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
02/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
03/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
04/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
05/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
06/04/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
07/04/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
08/04/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
09/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
10/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
11/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
12/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
13/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
14/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
15/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
16/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
17/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
18/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
19/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
20/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
21/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
22/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
23/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
24/04/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
25/04/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
26/04/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
27/04/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
28/04/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
29/04/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
30/04/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
01/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
02/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
03/05/1999;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
04/05/1999;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
05/05/1999;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
06/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
07/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
08/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
09/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
10/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
11/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
12/05/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
13/05/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
14/05/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
15/05/1999;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
16/05/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
17/05/1999;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
18/05/1999;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
19/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
20/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
21/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
22/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
23/05/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
24/05/1999;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
25/05/1999;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
26/05/1999;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
27/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
28/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
29/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
30/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
31/05/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
01/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
02/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
03/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
04/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
05/06/1999;-13.75;15.152;Gerbillus_nigeriae;;;Bélél;pelotes
06/06/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
07/06/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
08/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
09/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
10/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
11/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
12/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
13/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
14/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
15/06/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
16/06/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
17/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
18/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
19/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
20/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
21/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
22/06/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
23/06/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
24/06/1999;-15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
25/06/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
26/06/1999;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
27/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
28/06/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
29/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
30/06/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
01/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
02/07/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
03/07/1999;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
04/07/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
05/07/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
06/07/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
07/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
08/07/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
09/07/1999;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
10/07/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
11/07/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
12/07/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
13/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
14/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
15/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
16/07/1999;-15.099;16.5;Gerbillus_nigeriae;;;Thilé Boubacar;pelotes
17/07/1999;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
18/07/1999;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
19/07/1999;-15.725;16.176;Gerbillus_nigeriae;;;Diaguéli;pelotes
20/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
21/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
22/07/1999;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
23/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
24/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
25/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
26/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
27/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
28/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
29/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
30/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
31/07/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
02/08/1999;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
03/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
04/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
05/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
06/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
07/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
08/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
09/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
10/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
11/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
12/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
13/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
14/08/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
15/08/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
16/08/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
17/08/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
18/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
19/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
20/08/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
21/08/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
22/08/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
23/08/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
24/08/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
25/08/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/08/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
27/08/1999;-13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
28/08/1999;-13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
29/08/1999;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
30/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
31/08/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/09/1999;-15.471;15.345;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
02/09/1999;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
03/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
04/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
05/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
06/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
07/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
08/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
09/09/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
10/09/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
11/09/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
12/09/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
13/09/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
14/09/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
15/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
16/09/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
17/09/1999;-16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
18/09/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
19/09/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
20/09/1999;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
21/09/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
22/09/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
23/09/1999;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
24/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
25/09/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
26/09/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
27/09/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
28/09/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
29/09/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
30/09/1999;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
01/10/1999;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
02/10/1999;-14.662;15.267;Gerbillus_nigeriae;;;Diaguéli;pelotes
03/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
04/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
05/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
06/10/1999;-16.75;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
07/10/1999;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
08/10/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
09/10/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
10/10/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
11/10/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
12/10/1999;-13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
13/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
14/10/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
15/10/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
16/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
17/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
18/10/1999;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
19/10/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
20/10/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
21/10/1999;-16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
22/10/1999;-16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
23/10/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
24/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
25/10/1999;-16.191;15.531;Gerbillus_nigeriae;;;Louga;pelotes
26/10/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
27/10/1999;-16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
28/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
29/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
30/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
31/10/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
01/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
02/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
03/11/1999;-15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
04/11/1999;-15.514;15.187;Gerbillus_nigeriae;;;Sagatta Djolof;pelotes
05/11/1999;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
06/11/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
07/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
08/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
09/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
10/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
11/11/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
12/11/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
13/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
14/11/1999;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
15/11/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
16/11/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
17/11/1999;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
18/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
19/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
20/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
21/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
22/11/1999;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
23/11/1999;-16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
24/11/1999;-13.375;15.75;Gerbillus_nigeriae;;;Nabadji-Civol;pelotes
25/11/1999;-13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
26/11/1999;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
