03/01/1980;-15.9805556;12.8275;Mus musculus;5;Marsasoum;;
03/01/1980;240;189;Mus musculus;5;Matam;;
03/01/1980;100;126;Mus musculus;5;Mbar;;
03/01/1980;95;114;Mus musculus;5;Mboss;;
03/01/1980;49;132;Mus musculus;5;Mbouloukhtene;;
03/01/1980;-15.579917;13.599188;Mus musculus;5;Medina Sabakh;;
03/01/1980;-14.4965;13.2226;Mus musculus;5;Medina Yoro Foula;;
03/01/1980;50;158;Mus musculus;5;Mekhe;;
03/01/1980;226;67;Mus musculus;5;Missira;;
03/01/1980;-15.113719;13.990385;Mus musculus;5;Missirah Wadene;;
03/01/1980;70;203;Mus musculus;5;Mpal Dioungo;;
03/01/1980;71;204;Mus musculus;5;Mpal Gare;;
03/01/1980;-15.525453;13.984234;Mus musculus;5;Nandjigui;;
03/01/1980;173;155;Mus musculus;5;Naoure;;
03/01/1980;56;168;Mus musculus;5;Ndande;;
03/01/1980;78;121;Mus musculus;5;Ndiabel;;
03/01/1980;-15.498847;13.65321;Mus musculus;5;Ndiabo;;
03/01/1980;45;126;Mus musculus;5;Ndiaganiao Escale;;
03/01/1980;64;170;Mus musculus;5;Ndiagne;;
03/01/1980;-15.547154;13.853614;Mus musculus;5;Ndiao Bambali;;
03/01/1980;-14.618713;13.807876;Mus musculus;5;Ndiayene Bamba;;
03/01/1980;-15.6666667;13.6833333;Mus musculus;5;Ndiba Ndiayene;;
03/01/1980;105;134;Mus musculus;5;Ndiene Lagana;;
03/01/1980;49;119;Mus musculus;5;Ndiosmone;;
03/01/1980;-15.925503;13.917239;Mus musculus;5;Ndofan;;
03/01/1980;-15.029866;13.820416;Mus musculus;5;NDrame Saly;;
03/01/1980;-14.066163;13.225523;Mus musculus;5;Nemataba;;
03/01/1980;-13.7833;13.5833;Mus musculus;5;Netteboulou;;
03/01/1980;91;219;Mus musculus;5;Ngnith;;
03/01/1980;50;116;Mus musculus;5;Ngohe Mbouguel;;
03/01/1980;63;124;Mus musculus;5;Niakhar;;
03/01/1980;162;238;Mus musculus;5;Niamga Ndioum;;
03/01/1980;-14.1666667;12.7166667;Mus musculus;5;Nianao;;
03/01/1980;111;218;Mus musculus;5;Niassante;;
03/01/1980;36;135;Mus musculus;5;Notto;;
03/01/1980;214;212;Mus musculus;5;Orefonde;;
03/01/1980;237;186;Mus musculus;5;Ourossogui;;
03/01/1980;-15.086056;14.239108;Mus musculus;5;Paffa;;
03/01/1980;-13.961756;12.7591;Mus musculus;5;Pakour;;
03/01/1980;-15.800141;13.785882;Mus musculus;5;Paoskoto;;
03/01/1980;-14.950518;13.451244;Mus musculus;5;Pata;;
03/01/1980;64;127;Mus musculus;5;Patar;;
03/01/1980;77;123;Mus musculus;5;Patar Banane;;
