DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;
03/01/1909;336;7;border;;;2787;Sud Sénégal;29/08/2016;JLF;
03/01/1909;337;51;border;;;18188;Sud Sénégal;29/08/2016;JLF;
03/01/1909;337;52;border;;;18538;Sud Sénégal;29/08/2016;JLF;
03/01/1909;337;54;border;;;19238;Sud Sénégal;29/08/2016;JLF;
03/01/1909;337;55;border;;;19588;Sud Sénégal;29/08/2016;JLF;
03/01/1909;337;50;border;;;17838;Sud Sénégal;29/08/2016;JLF;
03/01/1909;337;7;border;;;2788;Sud Sénégal;29/08/2016;JLF;
03/01/1909;338;52;border;;;18539;Sud Sénégal;29/08/2016;JLF;
03/01/1909;338;53;border;;;18889;Sud Sénégal;29/08/2016;JLF;
03/01/1909;338;54;border;;;19239;Sud Sénégal;29/08/2016;JLF;
03/01/1909;338;50;border;;;17839;Sud Sénégal;29/08/2016;JLF;
03/01/1909;338;7;border;;;2789;Sud Sénégal;29/08/2016;JLF;
03/01/1909;339;48;border;;;17140;Sud Sénégal;29/08/2016;JLF;
03/01/1909;339;49;border;;;17490;Sud Sénégal;29/08/2016;JLF;
03/01/1909;339;50;border;;;17840;Sud Sénégal;29/08/2016;JLF;
03/01/1909;339;47;border;;;16790;Sud Sénégal;29/08/2016;JLF;
03/01/1909;339;7;border;;;2790;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;8;border;;;3141;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;46;border;;;16441;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;47;border;;;16791;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;49;border;;;17491;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;50;border;;;17841;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;45;border;;;16091;Sud Sénégal;29/08/2016;JLF;
03/01/1909;340;7;border;;;2791;Sud Sénégal;29/08/2016;JLF;
03/01/1909;341;8;border;;;3142;Sud Sénégal;29/08/2016;JLF;
03/01/1909;341;45;border;;;16092;Sud Sénégal;29/08/2016;JLF;
03/01/1909;341;44;border;;;15742;Sud Sénégal;29/08/2016;JLF;
03/01/1909;341;7;border;;;2792;Sud Sénégal;29/08/2016;JLF;
03/01/1909;342;20;border;;;7343;Sud Sénégal;29/08/2016;JLF;
03/01/1909;342;44;border;;;15743;Sud Sénégal;29/08/2016;JLF;
03/01/1909;342;7;border;;;2793;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;14;border;;;5244;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;21;border;;;7694;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;22;border;;;8044;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;43;border;;;15394;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;44;border;;;15744;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;7;border;;;2794;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;13;border;;;4894;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;42;border;;;15044;Sud Sénégal;29/08/2016;JLF;
03/01/1909;343;20;border;;;7344;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;7;border;;;2795;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;12;border;;;4545;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;13;border;;;4895;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;14;border;;;5245;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;16;border;;;5945;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;17;border;;;6295;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;19;border;;;6995;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;21;border;;;7695;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;22;border;;;8045;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;23;border;;;8395;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;39;border;;;13995;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;40;border;;;14345;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;41;border;;;14695;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;42;border;;;15045;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;43;border;;;15395;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;44;border;;;15745;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;6;border;;;2445;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;38;border;;;13645;Sud Sénégal;29/08/2016;JLF;
03/01/1909;344;20;border;;;7345;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;13;border;;;4896;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;14;border;;;5246;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;15;border;;;5596;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;16;border;;;5946;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;17;border;;;6296;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;18;border;;;6646;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;19;border;;;6996;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;23;border;;;8396;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;26;border;;;9446;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;29;border;;;10496;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;30;border;;;10846;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;31;border;;;11196;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;32;border;;;11546;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;33;border;;;11896;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;34;border;;;12246;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;35;border;;;12596;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;38;border;;;13646;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;39;border;;;13996;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;40;border;;;14346;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;41;border;;;14696;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;6;border;;;2446;Sud Sénégal;29/08/2016;JLF;
03/01/1909;345;37;border;;;13296;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;10;border;;;3847;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;11;border;;;4197;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;12;border;;;4547;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;13;border;;;4897;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;23;border;;;8397;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;24;border;;;8747;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;25;border;;;9097;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;26;border;;;9447;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;27;border;;;9797;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;28;border;;;10147;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;29;border;;;10497;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;31;border;;;11197;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;33;border;;;11897;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;34;border;;;12247;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;35;border;;;12597;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;38;border;;;13647;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;39;border;;;13997;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;6;border;;;2447;Sud Sénégal;29/08/2016;JLF;
03/01/1909;346;37;border;;;13297;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;7;border;;;2798;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;8;border;;;3148;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;9;border;;;3498;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;10;border;;;3848;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;11;border;;;4198;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;23;border;;;8398;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;24;border;;;8748;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;35;border;;;12598;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;38;border;;;13648;Sud Sénégal;29/08/2016;JLF;
03/01/1909;347;6;border;;;2448;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;9;border;;;3499;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;10;border;;;3849;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;11;border;;;4199;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;35;border;;;12599;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;36;border;;;12949;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;37;border;;;13299;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;38;border;;;13649;Sud Sénégal;29/08/2016;JLF;
03/01/1909;348;8;border;;;3149;Sud Sénégal;29/08/2016;JLF;
03/01/1909;319;64;border;;;22720;Sud Sénégal;29/08/2016;JLF;
03/01/1909;318;65;border;;;23069;Sud Sénégal;29/08/2016;JLF;
03/01/1909;319;65;border;;;23070;Sud Sénégal;29/08/2016;JLF;
03/01/1909;318;66;border;;;23419;Sud Sénégal;29/08/2016;JLF;
29/12/1979;294;139;city;Bakel;;;;09/12/2015;JLF;
29/12/1979;-16.5790323;13.4548761;city;Banjul;;;;10/01/2017;J. Le Fur;
29/12/1979;-16.232655;12.801569;city;Bignona;;;depuis Loumos;05/07/2017;JLF & LG;
29/12/1979;55;167;city;Coki Gueye;;58506;;19/07/2014;JLF;
29/12/1979;113;238;city;Dagana;;;;09/12/2015;JLF;
29/12/1979;113;171;city;Dahra;;;;09/12/2015;JLF;
29/12/1979;73;132;city;Diourbel;;46274;;19/07/2014;JLF;
29/12/1979;-15.6002024;13.5722578;city;Farafenni;;;;10/01/2017;J. Le Fur;
29/12/1979;63;114;city;Fatick;;;;09/12/2015;JLF;
29/12/1979;-16.4670909;14.1240756;city;Foundiougne;;;;10/01/2017;J. Le Fur;
29/12/1979;207;213;city;Galoya;;74758;Galloya sur l'original;19/07/2014;JLF;
29/12/1979;-15.8722222;12.5777778;city;Goudomp;;;depuis Loumos;05/07/2017;JLF & LG;
29/12/1979;-14.7695962;13.5336211;city;Janjanbureh;;;;10/01/2017;J. Le Fur;
29/12/1979;-15.2194808;14.3466477;city;Kaffrine;;;depuis loumos marché permanent;12/07/2017;JLF & LG;
29/12/1979;-16.742482;12.933411;city;Kafountine;;;depuis Loumos;05/07/2017;JLF & LG;
29/12/1979;82;103;city;Kaolack;0;;;09/12/2015, 23/03/2016;JLF & LG;
29/12/1979;343;121;city;Kayes;4;;depuis Decennal, ;13/05/2015;LG,JMD,JLF;
29/12/1979;-11.433;14.45;city;Kayes-Wiki;;;;10/01/2017;J. Le Fur;
29/12/1979;61;173;city;Kebemer;;;;09/12/2015;JLF;
29/12/1979;-12.1747077;12.5604607;city;Kedougou;;;;10/01/2017;J. Le Fur;
29/12/1979;-12.211882;14.458112;city;Kidira;0;;depuis Loumos;28/06/2017;JLF & LG;
29/12/1979;298;121;city;Kidira;6;42650;depuis Decennal, *;19/07/2014;JLF;
29/12/1979;-14.9505671;12.9107495;city;Kolda;;;;10/01/2017;J. Le Fur;
29/12/1979;-14.800671;13.976496;city;Koungheul;;;depuis Loumos;17/07/2017;JLF & LG;
29/12/1979;135;174;city;Linguere;;;;09/12/2015;JLF;
29/12/1979;71;188;city;Louga;;;;09/12/2015;JLF;
29/12/1979;240;189;city;Matam;;;;09/12/2015;JLF;
29/12/1979;31;119;city;Mbour;;41682;;09/12/2015;JLF;
29/12/1979;212;45;city;Medina Gounass;;;depuis Decennal, + loumos;05/07/2017;JLF & LG;
29/12/1979;174;155;city;Naoure;;54425;;19/07/2014;JLF;
29/12/1979;-15.774601;13.741978;city;Nioro du Rip;;;depuis Loumos (marché le mardi aussi);05/07/2017;JLF & LG;
29/12/1979;-16.544251;12.490088;city;Oussouye;;;depuis Loumos;05/07/2017;JLF & LG;
29/12/1979;7;138;city;Pikine;;;;09/12/2015;JLF;
29/12/1979;144;246;city;Podor;;;;09/12/2015;JLF;
29/12/1979;103;235;city;Richard-Toll;;;;09/12/2015;JLF;
29/12/1979;-17.270929;14.71554;city;Rufisque;;;;10/01/2017;J. Le Fur;
29/12/1979;-15.5943388;12.8836881;city;Sedhiou;;;depuis loumos marché permanent;10/01/2017;J. Le Fur;
29/12/1979;217;83;city;Tambacounda;;29268;depuis Decennal, *;19/07/2014;JLF;
29/12/1979;37;131;city;Tassette Peulh;;45888;;04/02/2016;JLF & LG;
29/12/1979;34;140;city;Thies;;49035;;09/12/2015;JLF;
29/12/1979;-16.50453;12.788583;city;Thionkh Essyl;;;depuis Loumos;05/07/2017;JLF & LG;
29/12/1979;-16.8119382;14.9526715;city;Tivaouane;;;;10/01/2017;J. Le Fur;
29/12/1979;91;140;city;Touba-Mbacke;;;;09/12/2015;JLF;
29/12/1979;-14.1059408;13.1440754;city;Velingara;;;;10/01/2017;J. Le Fur;
29/12/1979;-16.2639825;12.5641479;city;Ziguinchor;;;Loumos: 5 marchés permanents;05/07/2017;JLF & LG;
29/12/1979;4;138;market;Dakar;7;;jour de marché junk;09/12/2015;JLF;
29/12/1979;57;210;market;Saint-Louis;7;;jour de marché junk;09/12/2015;JLF;
30/12/1979;216;209;market;Agnam Goly;3;73367;Agnam Civol dans l'original;01/12/2015;JLF & LG;
30/12/1979;219;208;market;Agnam Thioulel Thialle;2;73020;Agnam Thiodaye sur l'original;01/12/2015;JLF & LG;
30/12/1979;-12.252958;14.762936;market;Aroundou;4;;depuis loumos (état de projet);28/06/2017;JLF & LG;
30/12/1979;58;149;market;Baba Garage;3;52209;;19/02/2016;JLF & LG;
30/12/1979;286;147;market;Bakel;0;51737;depuis Decennal, *,  loumos - deux dans la ville;19/07/2014;JLF;
30/12/1979;60;135;market;Bambey;0;47311;;19/02/2016;JLF & LG;
30/12/1979;-12.310625;12.538347;market;Bandafassi;3;;depuis loumos = Thiabedy;28/06/2017;JLF & LG;X,Y=780737        1398212 dans 2017-Pnud_coordonnéesVillages.pdf
30/12/1979;153;129;market;Barkedji;4;45304;;01/12/2015;JLF & LG;
30/12/1979;70;115;market;Belakadio;3;;;25/03/2016;JLF & LG;
30/12/1979;-14.69149221;14.13223673;market;Belel Babou;2;;depuis Loumos=Bélele Baba / jour arbitraire;17/07/2017;JLF & LG;
30/12/1979;-15.743625;14.129915;market;Birkelane;7;;depuis Loumos;12/07/2017;JLF & LG;
30/12/1979;119;239;market;Bokhol;1;83770;Bol Hol dans l'original;01/12/2015;JLF & LG;
30/12/1979;-13.9333333;13.0333333;market;Bonkonto;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-15.53434727;14.28300566;market;Boulel;6;;;12/07/2017;JLF & LG;
30/12/1979;-16.714759;12.35653;market;Cap Skirring;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;86;181;market;Coky;7;63437;Coki sur l'original;01/12/2015;JLF & LG;
30/12/1979;102;132;market;Colobane;7;46303;;25/03/2016;JLF & LG;
30/12/1979;113;238;market;Dagana;0;83414;;01/12/2015;JLF & LG;
30/12/1979;113;171;market;Dahra;0;;;01/12/2015;JLF & LG;
30/12/1979;-12.650592;12.471528;market;Dakateli;4;;depuis loumos = Dagatelly;28/06/2017;JLF & LG;
30/12/1979;53;136;market;Dangalma;0;;;19/02/2016;JLF & LG;
30/12/1979;-13.9667;14.1333;market;Daoudy;3;;;28/06/2017;JLF & LG;
30/12/1979;-15.35933049;13.82373943;market;Darou Minam;4;;depuis Loumos = Darou Miname Saloum;17/07/2017;JLF & LG;
30/12/1979;83;155;market;Darou Mousty;6;44952;;01/12/2015;JLF & LG;
30/12/1979;150;238;market;Decolle Taredji;7;83451;Taredji sur l'original;01/12/2015;JLF & LG;
30/12/1979;-16.167238;14.089272;market;Diaffate;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-13.745042;12.810042;market;Dialadian;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-14.1611302;12.9133385;market;Diaoube;3;;depuis Loumos NB: ville avec marché permanent sur Loumos;05/07/2017;JLF & LG;
30/12/1979;73;116;market;Diaoule;5;;;25/03/2016;JLF & LG;
30/12/1979;59;121;market;Diarer;2;;;25/03/2016;JLF & LG;
30/12/1979;70;122;market;Diarhao;4;;;25/03/2016;JLF & LG;
30/12/1979;-16.152357;13.946796;market;Diediene;4;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-12.322311;12.382139;market;Dindefelo;7;;depuis loumos = Dindifello;28/06/2017;JLF & LG;
30/12/1979;63;150;market;Dinguiraye;7;;;;;
30/12/1979;-14.6166667;13.3;market;Dinguiraye Casamance;7;;depuis Loumos NB: marché saisonnier;05/07/2017;JLF & LG;
30/12/1979;-15.854806;13.844022;market;Dinnguiraye;6;;depuis Loumos (+ marché permanent);05/07/2017;JLF & LG;
30/12/1979;42;167;market;Diogo;3;58493;jour de marché arbitraire 1;04/02/2016;JLF & LG;
30/12/1979;57;124;market;Diohine;7;43458;;25/03/2016;JLF & LG;
30/12/1979;-15.329352;13.982922;market;Dioli;2;;depuis Loumos;12/07/2017;JLF & LG;
30/12/1979;-15.296568;14.306319;market;Diote Sayane;5;;depuis Loumos = Ndiotte Soyane;17/07/2017;JLF & LG;
30/12/1979;-16.604214;13.071535;market;Diouloulou;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;58;115;market;Diouroup;3;;;25/03/2016;JLF & LG;
30/12/1979;174;237;market;dodel;3;;;01/12/2015;JLF & LG;
30/12/1979;-16.165751;13.795114;market;Drame Escale;1;;depuis Loumos (+ marché permanent);05/07/2017;JLF & LG;
30/12/1979;-12.856049;12.589056;market;Etiolo;1;;depuis loumos = Kafory = Dimboli !;28/06/2017;JLF & LG;
30/12/1979;-14.558341;13.063867;market;Fafa Kourou;6;;depuis loumos;28/06/2017;JLF & LG;
30/12/1979;38;167;market;Fass Boye;0;58489;;04/02/2016;JLF & LG;
30/12/1979;310;6;market;Fongolimbi;4;2411;depuis Decennal, * + loumos;28/06/2017;JLF & LG;
30/12/1979;-12.412395;14.716575;market;Gabou;2;;depuis loumos;28/06/2017;JLF & LG;
30/12/1979;-14.928344;14.279567;market;Gainte Pathe;3;;depuis Loumos= Nguinth Pathe / jour arbitraire;17/07/2017;JLF & LG;
30/12/1979;206;213;market;Galoya;5;74757;Galloya sur l'original;01/12/2015;JLF & LG;
30/12/1979;274;158;market;Gande;3;55575;;01/12/2015;JLF & LG;
30/12/1979;71;110;market;Gandiaye;4;;;23/03/2016;JLF & LG;
30/12/1979;100;117;market;Gnibi;4;;;23/03/2016;JLF & LG;
30/12/1979;193;223;market;Gollere Barangol;3;78244;Gollere sur l'original;01/12/2015;JLF & LG;
30/12/1979;82;123;market;Gossas;6;43133;;19/07/2014;JLF & LG;
30/12/1979;271;106;market;Goudiry;0;37372;depuis Decennal, *,  + loumos;19/07/2014;JLF;
30/12/1979;84;191;market;Gouye Mbeuth;1;66935;;01/12/2015;JLF & LG;
30/12/1979;67;179;market;Gueoul Escale;1;62718;Kebemer Geoul sur l'original;01/12/2015;JLF & LG;
30/12/1979;146;243;market;Guia;2;85197;;01/12/2015;JLF & LG;
30/12/1979;88;110;market;Guinguineo;0;;marché hebdomadaire le mercredi;25/03/2016;JLF & LG;
30/12/1979;-14.216;13.905;market;Haltou Fass;2;;depuis Loumos;28/06/2017;JLF & LG;
30/12/1979;-13.6409;12.924804;market;Kalifourou Linkering;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-16.0766667;12.5041667;market;Kamaracounda;3;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-14.225793;13.088005;market;Kandia;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-15.585761;13.770899;market;Kaymor;7;;depuis Loumos (Kay Mor);05/07/2017;JLF & LG;
30/12/1979;61;173;market;Kebemer;0;;;01/12/2015;JLF & LG;
30/12/1979;-15.604384;13.594934;market;Keur Ayip;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-16.059261;13.847788;market;Keur Madiabel;3;;depuis Loumos (+ marché permanent);05/07/2017;JLF & LG;
30/12/1979;87;204;market;Keur Momar Sarr;6;71488;;01/12/2015;JLF & LG;
30/12/1979;-16.060021;13.986689;market;Keur Sosse;2;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;229;89;market;Kothiary;1;31380;depuis Decennal, * + loumos;28/06/2017;JLF & LG;
30/12/1979;-14.463631;14.18165;market;Koulia Ba;7;;depuis Loumos / = Kouthiaba-Tivaoune;28/06/2017;JLF & LG;
30/12/1979;170;94;market;Koumpentoum;0;;depuis Decennal, et loumos;28/06/2017;LG,JMD,JLF;
30/12/1979;188;113;market;KoungKoung;3;;jour arbitraire;;;
30/12/1979;195;33;market;Kounkane;0;;depuis Decennal, + Loumos;05/07/2017;JLF & LG;
30/12/1979;135;174;market;Linguere;0;61036;;01/12/2015;JLF & LG;
30/12/1979;-13.745901;12.95524;market;Linkering;6;;depuis Loumos NB: marché saisonnier;05/07/2017;JLF & LG;
30/12/1979;44;177;market;Lompoul;4;61995;jour de marché arbitraire 1;04/02/2016;JLF & LG;
30/12/1979;-14.741848;14.224807;market;Lour;0;;depuis Loumos;12/07/2017;JLF & LG;
30/12/1979;-15.670697;13.915341;market;Mabo;3;;depuis Loumos;12/07/2017;JLF & LG;
30/12/1979;291;30;market;Mako;6;;depuis Decennal + Loumos;13/05/2015;LG,JMD,JLF;
30/12/1979;182;91;market;Maleme Niani;7;;depuis Decennal, + loumos (=Niani);13/05/2015;LG,JMD,JLF;
30/12/1979;-15.294709;14.08874;market;Maleme-Hodar;7;;depuis Loumos;12/07/2017;JLF & LG;
30/12/1979;-13.827398;13.33653;market;Manda Douane;2;;depuis Loumos (+ marché permanent);05/07/2017;JLF & LG;
30/12/1979;-15.9805556;12.8275;market;Marsasoum;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;240;189;market;Matam;0;66391;;01/12/2015;JLF & LG;
30/12/1979;100;126;market;Mbar;1;;;25/03/2016;JLF & LG;
30/12/1979;95;114;market;Mboss;6;;;23/03/2016;JLF & LG;
30/12/1979;49;132;market;Mbouloukhtene;1;46250;http://www.pepam.gouv.sn/acces.php?idloc=07111016;04/02/2016;JLF & LG;
30/12/1979;-15.579917;13.599188;market;Medina Sabakh;7;;depuis Loumos (+ marché permanent);05/07/2017;JLF & LG;
30/12/1979;-14.4965;13.2226;market;Medina Yoro Foula;7;;depuis loumos;28/06/2017;JLF & LG;
30/12/1979;50;158;market;Mekhe;0;;;04/02/2016;JLF & LG;
30/12/1979;226;67;market;Missira;7;;depuis Decennal, + loumos;13/05/2015;LG,JMD,JLF;
30/12/1979;-15.113719;13.990385;market;Missirah Wadene;5;;depuis Loumos=Missira/ jour arbitraire / = Mbaye Mbaye sur google maps;17/07/2017;JLF & LG;
30/12/1979;70;203;market;Mpal Dioungo;5;71121;Mpal sur l'original;01/12/2015;JLF & LG;
30/12/1979;71;204;market;Mpal Gare;5;71472;Mpal sur l'original;01/12/2015;JLF & LG;
30/12/1979;-15.525453;13.984234;market;Nandjigui;1;;depuis Loumos = Darou Nandjigui;17/07/2017;JLF & LG;
30/12/1979;173;155;market;Naoure;1;54424;;01/12/2015;JLF & LG;
30/12/1979;56;168;market;Ndande;4;58857;Ndande - Darou Marnane sur l'original;01/12/2015;JLF & LG;
30/12/1979;78;121;market;Ndiabel;1;42429;depuis Loumos (Ndiabele);23/03/2016;JLF & LG;
30/12/1979;-15.498847;13.65321;market;Ndiabo;3;;depuis Loumos=Ndiabhou / jour arbitraire;17/07/2017;JLF & LG;
30/12/1979;45;126;market;Ndiaganiao Escale;2;1842;;04/02/2016;JLF & LG;
30/12/1979;64;170;market;Ndiagne;4;59565;;01/12/2015;JLF & LG;
30/12/1979;-15.547154;13.853614;market;Ndiao Bambali;1;;depuis Loumos = Ndiadiao Bambaly;17/07/2017;JLF & LG;
30/12/1979;-14.618713;13.807876;market;Ndiayene Bamba;7;;depuis loumos, = Bamba Thialene;28/06/2017;JLF & LG;
30/12/1979;-15.6666667;13.6833333;market;Ndiba Ndiayene;4;;depuis Loumos (Ndimba Ndiayene);05/07/2017;JLF & LG;
30/12/1979;105;134;market;Ndiene Lagana;2;;;25/03/2016;JLF & LG;
30/12/1979;49;119;market;Ndiosmone;3;41700;;19/07/2014;JLF & LG;
30/12/1979;-15.925503;13.917239;market;Ndofan;1;;depuis Loumos (Ndioffane);05/07/2017;JLF & LG;
30/12/1979;-15.029866;13.820416;market;NDrame Saly;6;;depuis Loumos=Drame Sadi;17/07/2017;JLF & LG;
30/12/1979;-14.066163;13.225523;market;Nemataba;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-13.7833;13.5833;market;Netteboulou;3;;depuis Loumos;28/06/2017;JLF & LG;
30/12/1979;91;219;market;Ngnith;7;76742;;01/12/2015;JLF & LG;
30/12/1979;50;116;market;Ngohe Mbouguel;7;40651;;25/03/2016;JLF & LG;
30/12/1979;63;124;market;Niakhar;1;;;25/03/2016;JLF & LG;
30/12/1979;162;238;market;Niamga Ndioum;0;83463;Ndioum sur l'original;01/12/2015;JLF & LG;
30/12/1979;-14.1666667;12.7166667;market;Nianao;2;;depuis Loumos NB: marché saisonnier;05/07/2017;JLF & LG;
30/12/1979;111;218;market;Niassante;3;76412;;01/12/2015;JLF & LG;
30/12/1979;36;135;market;Notto;0;47287;;04/02/2016;JLF & LG;
30/12/1979;214;212;market;Orefonde;1;;;01/12/2015;JLF & LG;
30/12/1979;237;186;market;Ourossogui;0;65338;;01/12/2015;JLF & LG;
30/12/1979;-15.086056;14.239108;market;Paffa;4;;depuis Loumos;17/07/2017;JLF & LG;
30/12/1979;-13.961756;12.7591;market;Pakour;0;;depuis Loumos;05/07/2017;JLF & LG;
30/12/1979;-15.800141;13.785882;market;Paoskoto;3;;depuis Loumos (+ marché permanent);05/07/2017;JLF & LG;
30/12/1979;-14.950518;13.451244;market;Pata;1;;depuis loumos;28/06/2017;JLF & LG;
30/12/1979;64;127;market;Patar;2;44515;;25/03/2016;JLF & LG;
30/12/1979;77;123;market;Patar Banane;7;43128;;25/03/2016;JLF & LG;
30/12/1979;171;120;market;Payar;4;;depuis Decennal, + Loumos;13/05/2015;LG,JMD,JLF;
30/12/1979;62;159;market;Pekesse;2;55713;jour de marché arbitraire 1;04/02/2016;JLF & LG;
30/12/1979;7;138;market;Pikine;0;48308;;01/12/2015;JLF & LG;
30/12/1979;144;246;market;Podor;0;86245;;01/12/2015;JLF & LG;
30/12/1979;56;193;market;Potou I;2;67607;;01/12/2015;JLF & LG;
30/12/1979;37;133;market;Pout Diack;4;46588;;04/02/2016;JLF & LG;
30/12/1979;-15.830079;13.690873;market;Prokhane;5;;depuis Loumos (Porokhane);05/07/2017;JLF & LG;
30/12/1979;62;203;market;Rao Peulh;2;71113;Rao sur l'original;01/12/2015;JLF & LG;
30/12/1979;192;110;market;Ribo escale;0;;d'après Loumos;23/03/2016;JLF & LG;
30/12/1979;103;235;market;Richard Toll;0;82354;;01/12/2015;JLF & LG;
30/12/1979;111;141;market;Sadio;5;49462;;25/03/2016;JLF & LG;
30/12/1979;76;168;market;Sagatta;3;58877;Sagatta Guett sur l'original;01/12/2015;JLF & LG;
