ID;X;Y;TIME;DESIRE;ACTIVITY;COMMENTS;Fin;Vérification
1409; -14.432659519896664;16.485436038022026;07:00;WANDER;atelier; atelier (364);22:00;VRAI
1409;-14.38236687339354;16.50096136916375;22:00;REST;repos; Cogga walo;00:00;VRAI
1410; -14.432576371419696;16.48531258445746;08:00;WANDER;Aller travailler ; atelier 365;19:00;VRAI
1410; -14.433499301322064;16.481402322432753;19:00;WANDER;Repos ; Medina Dodel;08:00;VRAI
1411; -14.43227395242622;16.485438610009265;00:00;REST;Dormir ; chambre;07:00;VRAI
1411; -14.43220354443623;16.485587139974264;07:00;STILL;priére; maison 15;07:30;VRAI
1411; -14.432601181852341;16.48533444603192;07:30;WANDER;aller au travail; boutique;23:00;VRAI
1411; -14.43220354443623;16.485587139974264;23:00;REST;repos; maison 15;00:00;VRAI
1501; -14.432175271163144;16.485429701470224;09:00;WANDER;tache ménagére; salle de bain+ véranda;10:00;VRAI
1501; -14.432076029432572;16.485513289779277;10:00;WANDER;aider aux taches ménagéres; cour/cuisine;12:00;VRAI
1501; -14.43219538773015;16.48541298380409;12:00;STILL;réviser; chambre (351);14:00;VRAI
1501; -14.432216845401628;16.48559173415955;14:00;FEED;déjeuner ; Cour;15:00;VRAI
1501; -14.432216845401628;16.48559173415955;15:00;STILL;palabrer; cour;17:00;VRAI
1501; -14.432216845401628;16.48559173415955;17:00;REST;repos; cour (350);18:00;VRAI
1501; -14.432216845401628;16.48559173415955;18:00;WANDER;préparer diner; cour;21:00;VRAI
1501; -14.432216845401628;16.48559173415955;21:00;STILL;palabrer; cour;23:00;VRAI
1501; -14.43219538773015;16.48541298380409;23:00;REST;dormir ; chambre;09:00;VRAI
1502; -14.432035796300463;16.485672750453368;00:00;REST;dormir ; chambre;09:00;VRAI
1502; -14.432216845401628;16.48559173415955;09:00;WANDER;priére + tache ménagére; cour;10:00;VRAI
1502; -14.432092122686182;16.485670178508055;10:00;FEED;petit dej; veranda (353);10:30;VRAI
1502; -14.43205323065881;16.48549400017269;10:30;WANDER;préparatif du dejeuner; cuisine;11:00;VRAI
1502; -14.432216845401628;16.48559173415955;11:00;WANDER;preparer le déjeuner; cour ;14:00;VRAI
1502; -14.432216845401628;16.48559173415955;14:00;FEED;déjeuner ; cour;15:00;VRAI
1502; -14.432035796300463;16.485672750453368;15:00;REST;Dormir; chambre;18:00;VRAI
1502; -14.43205323065881;16.48549400017269;18:00;WANDER;laver+ préparatif diner; cuisine;21:00;VRAI
1502; -14.432216845401628;16.48559173415955;21:00;STILL;palabrer ; cour;22:00;VRAI
1502; -14.432216845401628;16.48559173415955;22:00;FEED;diner ; cour (350);23:00;VRAI
1502; -14.432216845401628;16.48559173415955;23:00;STILL;palabrer ; cour;00:00;VRAI
1503; -14.43183463061558;16.481155075752525;00:00;REST;dormir ; chambre;08:00;VRAI
1503; -14.431877545959207;16.48133511604014;08:00;WANDER;préparati; maison 100;09:00;VRAI
1503; -14.432141085631882;16.48577976584998;09:00;WANDER;aller à l'atelier; tailleur (354);13:00;VRAI
1503; -14.431877545959207;16.48133511604014;13:00;REST;repos; maison;14:00;VRAI
1503; -14.431877545959207;16.48133511604014;14:00;FEED;déjeuner ; Cour;15:00;VRAI
1503; -14.431877545959207;16.48133511604014;15:00;REST;Dormir; cour;16:00;VRAI
1503; -14.432141085631882;16.48577976584998;16:00;WANDER;aller à l'atelier; atelier (354);20:00;VRAI
1503; -14.431877545959207;16.48133511604014;20:00;FEED;Diner ; cour;21:00;VRAI
1503; -14.431877545959207;16.48133511604014;21:00;WANDER;faire le thé; maison;00:00;VRAI
1504; -14.432110240224631;16.485692962728237;00:00;REST;dormir ; chambre;08:00;VRAI
1504; -14.432230939628583;16.48559008489975;08:00;STILL;priére ; cour;08:15;VRAI
1504; -14.432230939628583;16.48559008489975;08:15;FEED;petit dejeuner; cour;09:00;VRAI
1504; -14.432141085631882;16.48577976584998;09:00;WANDER;aller au travail; atelier;13:00;VRAI
1504; -14.432230939628583;16.48559008489975;13:00;REST;repos; cour;14:00;VRAI
1504; -14.432230939628583;16.48559008489975;14:00;FEED;dej; cour;14:30;VRAI
1504; -14.432141085631882;16.48577976584998;14:30;WANDER;retourner au travail; atelier;15:00;VRAI
1504; -14.432110240224631;16.485692962728237;15:00;REST;dormir ; chambre;17:00;VRAI
1504; -14.432141085631882;16.48577976584998;17:00;WANDER;retourner au travail; atelier;20:00;VRAI
1504; -14.432230939628583;16.48559008489975;20:00;FEED;diner ; cour;21:00;VRAI
1504; -14.432230939628583;16.48559008489975;21:00;STILL;palabrer; cour;00:00;VRAI
1505; -14.432141085631882;16.48577976584998;10:00;WANDER;aller à l'atelier; atelier (354);19:00;VRAI
1505; -14.455348215900965;16.494810656639704;19:00;STILL;Maison ; Thialaga;10:00;VRAI
1506; -14.427775107332282;16.48721591148421;00:00;REST;dormir ; chambre;05:00;VRAI
1506; -14.427898488945207;16.487293069212715;05:00;STILL;priére+ wird; cour/ maison 85;06:00;VRAI
1506; -14.427775107332282;16.48721591148421;06:00;REST;Dormir; chambre;07:00;VRAI
1506; -14.427769742914329;16.487390802291344;07:00;WANDER;tache ménagére; cour;08:00;VRAI
1506; -14.427769742914329;16.487390802291344;08:00;FEED;petit dejeuner; cour;09:30;VRAI
1506; -14.432433446406318;16.485647953685;09:30;WANDER;travaille; boutique (355);13:30;VRAI
1506; -14.427769742914329;16.487390802291344;13:30;STILL;Palabrer;Cour;14:00;VRAI
1506; -14.427769742914329;16.487390802291344;14:00;FEED;déjeuner ; Cour;14:30;VRAI
1506; -14.427769742914329;16.487390802291344;14:30;STILL;priére après le dejeuner ; cour;15:00;VRAI
1506; -14.427769742914329;16.487390802291344;15:00;WANDER;faire le thé; cour;17:00;VRAI
1506; -14.432433446406318;16.485647953685;17:00;WANDER;retourner au travail; Boutique 355;19:00;VRAI
1506; -14.427769742914329;16.487390802291344;19:00;STILL;palabrer; cour;20:00;VRAI
1506; -14.427769742914329;16.487390802291344;20:00;FEED;Diner ; cour;21:00;VRAI
1506; -14.427769742914329;16.487390802291344;21:00;STILL;palabrer; cour;00:00;VRAI
1507; -14.458844341576064;16.494880501263342;00:00;REST;dormir ; chambre;05:00;VRAI
1507; -14.459337868019984;16.49479820291165;05:00;WANDER;priére+ préparatif; maison (thialga) ;09:00;VRAI
1507; -14.432294629460722;16.485423271598798;09:00;WANDER;aller travailler; boutique 357;19:00;VRAI
1507; -14.459337868019984;16.49479820291165;19:00;REST;repos; maison (thialga);00:00;VRAI
1508; -14.43114722311782;16.49188380287539;00:00;REST;dormir ; chambre;08:00;VRAI
1508; -14.43088436663811;16.49190437777648;08:00;STILL;priére ; maison (337);08:15;VRAI
1508; -14.43088436663811;16.49190437777648;08:15;FEED;priére+ petit dej; maison (337);09:00;VRAI
1508; -14.43233420467418;16.485700678563163;09:00;WANDER;aller à l'atelier; atelier (358);21:00;VRAI
1508; -14.43088436663811;16.49190437777648;21:00;STILL;palabrer; maison (337);00:00;VRAI
1509; -14.43114722311782;16.49188380287539;00:00;REST;dormir ; chambre;08:00;VRAI
1509; -14.43088436663811;16.49190437777648;08:00;STILL;priére ; maison (337);08:15;VRAI
1509; -14.43088436663811;16.49190437777648;08:15;FEED;priére+ petit dej; maison (337);09:00;VRAI
1509; -14.43233420467418;16.485700678563163;09:00;WANDER;aller à l'atelier; atelier (358);21:00;VRAI
1509; -14.43088436663811;16.49190437777648;21:00;STILL;palabrer; maison (337);00:00;VRAI
1513; -14.427807630738991;16.48687274029684;06:00;STILL;priére ; maison (207);07:00;VRAI
1513; -14.427807630738991;16.48687274029684;07:00;FEED;petit dejeuner; maison (207);08:00;VRAI
1513; -14.43230201816646;16.485713538287367;08:00;WANDER;aller à l'atelier; atelier (359);20:00;VRAI
1513; -14.427807630738991;16.48687274029684;20:00;WANDER;donner à manger mouton; maison 207;21:00;VRAI
1513; -14.427807630738991;16.48687274029684;21:00;REST;repos; maison207;23:00;VRAI
1513; -14.42782372399285;16.487011624432213;23:00;REST;dormir ; chambre;06:00;VRAI
1515; -14.43230201816646;16.485713538287367;09:00;WANDER;aller à l'atelier; atelier;13:00;VRAI
1515; -14.431458395975268;16.482341047309134;13:00;REST;repos;maison 96;16:00;VRAI
1515; -14.43230201816646;16.485713538287367;16:00;WANDER;retourner à l'atelier; atelier;22:00;VRAI
1515; -14.43149594690094;16.48248507867052;22:00;REST;dormir ; chambre;09:00;VRAI
1516; -14.43230201816646;16.485713538287367;12:00;WANDER;aller à l'atelier; atelier (359);13:00;VRAI
1516; -14.431318921108483;16.4817083368455;13:00;REST;repos; maison 97;17:00;VRAI
1516; -14.43230201816646;16.485713538287367;17:00;WANDER;revenir à l'atelier; atelier;19:00;VRAI
1516; -14.431318921108483;16.4817083368455;19:00;STILL;repos; maison 97;12:00;VRAI
1517; -14.43230201816646;16.485713538287367;09:00;WANDER;aller à l'atelier; atelier (359);18:00;VRAI
1517; -14.411382759996913;16.456717369269246;18:00;WANDER;retourner chez soi; wouro sileymane;09:00;VRAI
1518; -14.455273126704503;16.49532530033775;05:00;STILL;priére; maison thialago;06:00;VRAI
1518; -14.432418694256945;16.485618376308032;06:00;WANDER;aller au travail; boutique 361;19:00;VRAI
1518; -14.455273126704503;16.49532530033775;19:00;REST;repos; maison thialago;21:00;VRAI
1518; -14.45530263100325;16.495237858538918;21:00;REST;dormir ; chambre;05:00;VRAI
1601; -14.4318328990977;16.485666304121185;04:00;STILL;Priére+ wird; chambre;07:00;VRAI
1601; -14.4318328990977;16.485666304121185;07:00;REST;Dormir;  chambre;09:00;VRAI
1601;-14.424347188232314;16.494960621183587;09:00;WANDER;Aller au champ ; Champ;14:00;VRAI
1601; -14.431862403397213;16.485827050640875;14:00;FEED;déjeuner; cour;14:10;VRAI
1601; -14.4315221406091;16.484504193090256;14:10;STILL;Priére; mosquéee;14:30;VRAI
1601; -14.431862403397213;16.485827050640875;14:30;STILL;palabrer; cour ;17:00;VRAI
1601; -14.4315221406091;16.484504193090256;17:00;STILL;priére; mosquéee;17:30;VRAI
1601; -14.4318328990977;16.485666304121185;17:30;STILL;écouter la radio; chambre;19:00;VRAI
1601; -14.431862403397213;16.485827050640875;19:00;STILL;palabrer; cour ;20:00;VRAI
1601; -14.431862403397213;16.485827050640875;20:00;FEED;diner  ; cour;21:00;VRAI
1601; -14.4318328990977;16.485666304121185;21:00;REST;Dormir ; chambre (329);04:00;VRAI
1602; -14.43185972118817;16.485648300502657;00:00;REST;Dormir; chambre;06:00;VRAI
1602; -14.43185972118817;16.485648300502657;06:00;WANDER;priére+ toilette; chambre ;07:00;VRAI
1602; -14.431828875784129;16.48593635819803;07:00;WANDER;aller à l'atelier; atelier soudeur;14:00;VRAI
1602; -14.43185972118817;16.485648300502657;14:00;REST;Dormir ; chambre (328);15:00;VRAI
1602; -14.431828875784129;16.48593635819803;15:00;WANDER;aller à l'atelier; atelier soudeur;18:00;VRAI
1602; -14.43185972118817;16.485648300502657;18:00;WANDER;priére+ toilette; chambre ;20:00;VRAI
1602; -14.442783270462348;16.49367168261094;20:00;WANDER;aller voir ses amis ; hors Village;23:00;VRAI
1603; -14.378496165299591;16.494694830463366;08:00;STILL;priére ; maison (kogga);08:15;VRAI
1603; -14.378496165299591;16.494694830463366;08:15;FEED;petit déjeuner; maison (kogga);09:00;VRAI
1603; -14.431986590348476;16.485848742047096;09:00;WANDER;aller travailler; atelier tailleur (356);21:00;VRAI
1603; -14.378496165299591;16.494694830463366;21:00;REST;repos; maison;22:00;VRAI
1603; -14.37793558360879;16.494247332324292;22:00;REST;Dormir ; chambre;08:00;VRAI
1604; -14.424259324383026;16.48827974851953;08:00;STILL;priére ; cour;08:15;VRAI
1604; -14.424259324383026;16.48827974851953;08:15;FEED;petit dejeuner; cour;09:00;VRAI
1604; -14.431986590348476;16.485848742047096;09:00;WANDER;aller au travail ; atelier (356);13:00;VRAI
1604; -14.424259324383026;16.48827974851953;13:00;REST;Repos ; cour;14:00;VRAI
1604; -14.424259324383026;16.48827974851953;14:00;FEED;Déjeuner ;cour;15:00;VRAI
1604; -14.424259324383026;16.48827974851953;15:00;REST;Dormir ; cour;16:00;VRAI
1604; -14.424259324383026;16.48827974851953;16:00;WANDER;aller au travail ; atelier (356);20:00;VRAI
1604; -14.424259324383026;16.48827974851953;20:00;FEED;Diner ; cour;21:00;VRAI
1604; -14.424145330498533;16.4882566013222;21:00;STILL;palabrer; maison (Est);22:00;VRAI
1604; -14.424248595546835;16.48818973162543;22:00;REST;Dormir ; chambre;08:00;VRAI
1605; -14.37890915590076;16.495141155401193;08:00;STILL;priére ; maison (kogga);08:15;VRAI
1605; -14.37890915590076;16.495141155401193;08:15;FEED;petit déjeuner; maison (kogga);09:00;VRAI
1605; -14.431986590348476;16.485848742047096;09:00;WANDER;aller travailler; atelier tailleur (356);21:00;VRAI
1605; -14.37890915590076;16.495141155401193;21:00;REST;repos; maison;22:00;VRAI
1605; -14.379037901935012;16.49516172995593;22:00;REST;Dormir ; chambre;08:00;VRAI
1606; -14.431986590348476;16.485848742047096;12:00;WANDER;aller à l'atelier; atelier (356);22:00;VRAI
1606; -14.425740639076588;16.487942874220753;22:00;WANDER;rester à la maison; maison 91;12:00;VRAI
2001; -14.429754424601082;16.487086461300727;07:00;WANDER;priére+ tache ménagére; cour;10:00;VRAI
2001;-14.432596594599074;16.48630425146374;10:00;WANDER;aller au marché ; marché;10:15;VRAI
2001; -14.429754424601082;16.487086461300727;10:15;WANDER;vendre des condiments; cour;12:00;VRAI
2001; -14.429754424601082;16.487086461300727;12:00;REST;repos; cour;14:00;VRAI
2001; -14.429754424601082;16.487086461300727;14:00;FEED;déjeuner ; cour;15:00;VRAI
2001; -14.429754424601082;16.487086461300727;15:00;WANDER;faire Thé; cour;17:00;VRAI
2001; -14.429754424601082;16.487086461300727;17:00;WANDER;vendre dans la maison; cour;23:00;VRAI
2001; -14.42987646510952;16.487130184046556;23:00;REST;dormir ; chambre;07:00;VRAI
2002; -14.429786611108803;16.48695786493221;00:00;REST;dormir ; chambre;07:00;VRAI
2002; -14.429762471228015;16.487071029741013;07:00;WANDER;priére+ tache ménagére; cour (253);10:00;VRAI
2002; -14.429593492062486;16.48708388937419;10:00;WANDER;aller dans le magasin; magasin (254);10:30;VRAI
2002; -14.42962031415225;16.48708003148432;10:30;WANDER;préparer le déjeuner;cuisine;14:00;VRAI
2002; -14.429762471228015;16.487071029741013;14:00;FEED;déjeuner ; cour;15:00;VRAI
2002; -14.429762471228015;16.487071029741013;15:00;STILL;palabrer; cour;17:00;VRAI
2002; -14.429762471228015;16.487071029741013;17:00;WANDER;puiser de l'eau; cour;17:30;VRAI
2002; -14.429762471228015;16.487071029741013;17:30;REST;repos; cour;00:00;VRAI
2003; -14.429766494541477;16.4870928911169;07:00;WANDER;preparatif pour aller à l'école; cour;07:40;VRAI
2003;-14.429828704702055;16.48419961291697;07:40;WANDER;aller à l'école; école élémentaire;13:00;VRAI
2003; -14.429766494541477;16.4870928911169;13:00;REST;repos; cour;14:00;VRAI
2003; -14.429766494541477;16.4870928911169;14:00;FEED;déjeuner; cour;15:00;VRAI
2003; -14.429864395169126;16.487239490867946;15:00;STILL;regarder la télé; salle;17:00;VRAI
2003; -14.429766494541477;16.4870928911169;17:00;WANDER;tache ménagére; cour;19:00;VRAI
2003; -14.429817456512033;16.48715976119254;19:00;STILL;reviser; veranda;22:00;VRAI
2003; -14.429885852840938;16.487175192745195;22:00;REST;dormir ; chambre;07:00;VRAI
2004; -14.429787952213289;16.48708388937419;07:00;STILL; prière ; cour;07:15;VRAI
2004; -14.429787952213289;16.48708388937419;07:15;FEED;Petit déjeuner ; cour;08:00;VRAI
2004; -14.429787952213289;16.48708388937419;08:00;WANDER;Tache ménagère ; cour;10:00;VRAI
2004; -14.429864395169126;16.487239490867946;10:00;STILL;regarder la télé; salle;10:30;VRAI
2004; -14.428040134239376;16.487303431111762;10:30;WANDER;acheter du bois séche ; village;11:00;VRAI
2004; -14.429787952213289;16.48708388937419;11:00;REST;repos ; cour;14:00;VRAI
2004; -14.429787952213289;16.48708388937419;14:00;WANDER;faire Thé; cour;15:00;VRAI
2004; -14.429864395169126;16.487239490867946;15:00;STILL;regarder la télé; salle;18:00;VRAI
2004; -14.429787952213289;16.48708388937419;18:00;WANDER;préparer le diner; cour;21:00;VRAI
2004; -14.429787952213289;16.48708388937419;21:00;REST;repos; cour;22:00;VRAI
2004; -14.429833549765895;16.48718805237145;22:00;REST;Dormir ; a l'étage;07:00;VRAI
2005; -14.429753083496594;16.48708003148432;08:00;STILL;priére ; cour;08:15;VRAI
2005; -14.429753083496594;16.48708003148432;08:15;FEED;dejeuner; cour;09:00;VRAI
2005; -14.429864395169126;16.487239490867946;09:00;STILL;salle télé; salle;10:00;VRAI
2005; -14.429753083496594;16.48708003148432;10:00;STILL;apcoran; cour;12:00;VRAI
2005; -14.429753083496594;16.48708003148432;12:00;WANDER;aller jouer; cour;14:00;VRAI
2005; -14.429753083496594;16.48708003148432;14:00;FEED;déjeuner; cour;15:00;VRAI
2005; -14.429753083496594;16.48708003148432;15:00;WANDER;apcoran; cour;17:00;VRAI
2005; -14.42961190869968;16.487894972643645;17:00;WANDER;jouer; village;19:00;VRAI
2005; -14.429753083496594;16.48708003148432;19:00;REST;repos; cour;22:00;VRAI
2005; -14.429833549765895;16.48718805237145;22:00;REST;Dormir ; a l'étage;08:00;VRAI
2101;-14.43077876908277;16.48756132443009;00:00;WANDER;aller au travail; poste de santé;05:00;VRAI
2101; -14.429429518486344;16.48714654370584;05:00;STILL;priére+ wird; cour;06:00;VRAI
2101; -14.429429518486344;16.48714654370584;06:00;REST;pause; cour;08:00;VRAI
2101;-14.43077876908277;16.48756132443009;08:00;WANDER;aller au travail; poste de santé;12:00;VRAI
2101; -14.429429518486344;16.48714654370584;12:00;REST;repos; cour;14:00;VRAI
2101; -14.429429518486344;16.48714654370584;14:00;FEED;Déjeuner ; cour;15:00;VRAI
2101; -14.429429518486344;16.48714654370584;15:00;STILL;palabrer; cour;17:00;VRAI
2101;-14.43077876908277;16.48756132443009;17:00;WANDER;aller au travail; poste de santé;19:00;VRAI
2101; -14.429429518486344;16.48714654370584;19:00;REST;repos; cour;21:00;VRAI
2101; -14.42954217126336;16.48710796481623;21:00;REST;dormir ; chambre;00:00;VRAI
2102; -14.429442929531223;16.487165833147763;07:00;STILL;priére ; cour;08:00;VRAI
2102; -14.429442929531223;16.487165833147763;08:00;FEED;petit dejeuner; cour;09:00;VRAI
2102;-14.43286891912197;16.486293614888563;09:00;WANDER;aller au marché; marché;10:00;VRAI
2102; -14.429291384724046;16.487383160727273;10:00;WANDER;aller dans le magasin; magasin (248);11:00;VRAI
2102; -14.429442929531223;16.487165833147763;11:00;WANDER;préparatif du dej; cour;12:00;VRAI
2102; -14.42940806081453;16.487411451873513;12:00;WANDER;preparation dej; cuisine 252;14:00;VRAI
2102; -14.429442929531223;16.487165833147763;14:00;;Prière + dejeuner; cour;15:00;VRAI
2102; -14.429442929531223;16.487165833147763;15:00;REST;dormir ; cour;17:00;VRAI
2102; -14.429442929531223;16.487165833147763;17:00;WANDER;priére+ préparer diner; cour;19:00;VRAI
2102; -14.429442929531223;16.487165833147763;19:00;FEED;diner ; cour;21:00;VRAI
2102; -14.429442929531223;16.487165833147763;21:00;STILL;palabrer; cour;23:00;VRAI
2102; -14.429551558994781;16.48713497003976;23:00;REST;dormir ; chambre 249;07:00;VRAI
2103; -14.429421471859412;16.48716454718503;05:00;STILL;priére; cour;06:00;VRAI
2103;-14.423507177584995;16.496160530022777;06:00;WANDER;aller au champ; champ;19:00;VRAI
2103; -14.429421471859412;16.48716454718503;19:00;FEED;Diner ; cour;20:00;VRAI
2103; -14.429421471859412;16.48716454718503;20:00;REST;repos; cour;23:00;VRAI
2103;-14.429270396992575;16.487292816373323;23:00;REST;dormir ; chambre ;06:00;VRAI
2104; -14.429581063293522;16.48727771187301;03:00;REST;dormir ; chambre 251;07:00;VRAI
2104; -14.429412084127994;16.48716840507322;07:00;STILL;priére ; cour (247) ;07:15;VRAI
2104; -14.429412084127994;16.48716840507322;07:15;FEED;dejeuner; cour (247) ;08:00;VRAI
2104;-14.423507177584995;16.496160530022777;08:00;WANDER;aller au champ; champ;12:00;VRAI
2104; -14.429581063293522;16.48727771187301;12:00;REST;Dormir ; chambre 250;14:00;VRAI
2104; -14.429412084127994;16.48716840507322;14:00;FEED;déjeuner ; cour;15:00;VRAI
2104; -14.429412084127994;16.48716840507322;15:00;STILL;palabrer; cour;19:00;VRAI
2104;-14.430531438676894;16.48720153716334;19:00;WANDER;aller au travail; boulangerie;03:00;VRAI
2105; -14.429581063293522;16.48733815207699;00:00;REST;dormir ; chambre;07:00;VRAI
2105; -14.429421471859412;16.48716454718503;07:00;WANDER;priére+ tache ménagére; cour;07:30;VRAI
2105;-14.428550887072088;16.48420706833248;07:30;WANDER;Aller à l'école française ; Collège;14:00;VRAI
2105; -14.429421471859412;16.48716454718503;14:00;FEED;Déjeuner ; cour;15:00;VRAI
2105; -14.429421471859412;16.48716454718503;15:00;REST;repos; cour;17:00;VRAI
2105; -14.42940806081453;16.487411451873513;17:00;WANDER;préparer le diner; cuisine;21:00;VRAI
2105; -14.429421471859412;16.48716454718503;21:00;FEED;diner ; cour;22:00;VRAI
2105; -14.429335641172159;16.48731757669051;22:00;STILL;reviser; chambre (443');00:00;VRAI
2601; -14.424802443791185;16.43474104442328;00:00;REST;Dormir ; chambre;07:00;VRAI
2601; -14.424802443791185;16.43474104442328;07:00;WANDER;Prière ; Maison Diery Diouga;07:15;VRAI
2601; -14.424802443791185;16.43474104442328;07:15;FEED; Petit déj ; Maison Diery Diouga;08:30;VRAI
2601; -14.432779597553692;16.485634245480306;08:30;WANDER;Aller au travail ; Boutique 401;18:00;VRAI
2601; -14.424802443791185;16.43474104442328;18:00;REST;Repos ; maison ;20:00;VRAI
2601; -14.424802443791185;16.43474104442328;20:00;REST;Regarder télé ; maison;23:00;VRAI
2701; -14.43107572428476;16.486871347485497;00:00;REST;dormir ; chambre;07:30;VRAI
2701; -14.431212516942571;16.48682891064617;07:30;WANDER;préparatif; maison 24;09:00;VRAI
2701; -14.433279829540806;16.485339757459005;09:00;WANDER;aller au travail; atelier 432';14:00;VRAI
2701; -14.431212516942571;16.48682891064617;14:00;REST;repos; maison 24;16:00;VRAI
2701; -14.433279829540806;16.485339757459005;16:00;WANDER;aller au travail; atelier 432';20:00;VRAI
2701; -14.431212516942571;16.48682891064617;20:00;REST;repos ; maison 24;00:00;VRAI
2702; -14.432210298712302;16.48557123278062;04:00;STILL;priére + wird; maison 15;07:00;VRAI
2702; -14.432200910980885;16.485464496965406;07:00;REST;Dormir ; chambre;09:00;VRAI
2702; -14.433236243645865;16.48537319278761;09:00;WANDER;aller travailler; atelier 433';14:00;VRAI
2702; -14.432210298712302;16.48557123278062;14:00;WANDER;faire le thé; maison 15;17:00;VRAI
2702; -14.433236243645865;16.48537319278761;17:00;WANDER;aller travailler; atelier 433';21:00;VRAI
2702; -14.432210298712302;16.48557123278062;21:00;REST;repos; maison 15;23:00;VRAI
2702; -14.432200910980885;16.485464496965406;23:00;REST;Dormir ; chambre;04:00;VRAI
2703; -14.42575153940907;16.48802742629257;00:00;REST;dormir ; chambre;04:00;VRAI
2703; -14.425688507499343;16.487945125021902;04:00;STILL;wird; maison 91;05:00;VRAI
2703; -14.425532939377474;16.487748373420864;05:00;STILL;priére+ wird; mosquéee;07:00;VRAI
2703; -14.42575153940907;16.48802742629257;07:00;REST;dormir; chambre;10:00;VRAI
2703; -14.42571264737891;16.487955412686777;10:00;FEED;petit dejeuner; cour;10:30;VRAI
2703; -14.433236243645865;16.48537319278761;10:30;WANDER;aller au travail; studio (433');14:00;VRAI
2703; -14.42571264737891;16.487955412686777;14:00;FEED;Déjeuner;Cour;15:00;VRAI
2703; -14.42571264737891;16.487955412686777;15:00;WANDER;faire le thé+ palabrer; cour;17:00;VRAI
2703; -14.433236243645865;16.48537319278761;17:00;WANDER;revenir au travail; studio;21:00;VRAI
2703; -14.425744833887853;16.488166309594817;21:00;STILL;palabrer; cour maison (255);23:00;VRAI
2704; -14.430140974401757;16.485966026232916;04:00;STILL;priére + wird; maison 3;07:00;VRAI
2704; -14.430308612462795;16.486174353374334;07:00;REST;Dormir ; chambre;09:00;VRAI
2704; -14.433236243645865;16.48537319278761;09:00;WANDER;aller travailler; atelier 433';14:00;VRAI
2704; -14.430140974401757;16.485966026232916;14:00;WANDER;faire le thé; maison 3;17:00;VRAI
2704; -14.433236243645865;16.48537319278761;17:00;WANDER;aller travailler; atelier 433';21:00;VRAI
2704; -14.430140974401757;16.485966026232916;21:00;REST;repos; maison 3;23:00;VRAI
2704; -14.430308612462795;16.486174353374334;23:00;REST;Dormir ; chambre;04:00;VRAI
2705; -14.42688074939066;16.487579912735086;04:00;STILL;priére + wird; maison 204;07:00;VRAI
2705; -14.426835151838059;16.487523330487704;07:00;REST;Dormir ; chambre;09:00;VRAI
2705; -14.433236243645865;16.48537319278761;09:00;WANDER;aller travailler; atelier 433';14:00;VRAI
2705; -14.42688074939066;16.487579912735086;14:00;WANDER;faire le thé; maison 204;17:00;VRAI
2705; -14.433236243645865;16.48537319278761;17:00;WANDER;aller travailler; atelier 433';21:00;VRAI
2705; -14.42688074939066;16.487579912735086;21:00;REST;repos; maison 204;23:00;VRAI
2705; -14.426835151838059;16.487523330487704;23:00;REST;Dormir ; chambre;04:00;VRAI
2706; -14.433570849132005;16.485331398647332;05:00;STILL;priére; chambre ;06:00;VRAI
2706; -14.433570849132005;16.485331398647332;06:00;REST;dormir; chambre;08:00;VRAI
2706; -14.43349775893739;16.48546771194043;08:00;WANDER;Donner à manger aux moutons; cour;10:00;VRAI
2706; -14.432987468679581;16.48643283302978;10:00;WANDER;promenade ; village;12:00;VRAI
2706; -14.433570849132005;16.485331398647332;12:00;REST;repos; chambre;14:00;VRAI
2706; -14.43349775893739;16.48546771194043;14:00;FEED;Dejeuner ; cour;15:00;VRAI
2706; -14.433570849132005;16.485331398647332;15:00;REST;Dormir ; chambre;16:00;VRAI
2706; -14.43349775893739;16.48546771194043;16:00;WANDER;Donner à manger aux moutons; cour;18:00;VRAI
2706; -14.433555426430388;16.48539891231865;18:00;STILL;priére+ repos; cour;21:00;VRAI
2706; -14.433555426430388;16.48539891231865;21:00;FEED;diner ; cour;22:00;VRAI
2706; -14.433570849132005;16.485331398647332;22:00;REST;Dormir ; chambre (456);05:00;VRAI
2707; -14.433511840534518;16.485473498823392;07:00;STILL;priére ; cour;08:00;VRAI
2707; -14.433511840534518;16.485473498823392;08:00;FEED;petit dejeuner; cour;09:30;VRAI
2707;-14.432644421649327;16.48630578091203;09:30;WANDER;Aller au marché; marché;10:00;VRAI
2707; -14.433544027042236;16.485667037809463;10:00;WANDER;preparer le dejeuner; cuisine;14:00;VRAI
2707; -14.433511840534518;16.485473498823392;14:00;FEED;déjeuner ; cour;15:00;VRAI
2707; -14.433615776132363;16.48529024744566;15:00;REST;Dormir ; chambre (454');17:00;VRAI
2707; -14.433544027042236;16.485667037809463;17:00;WANDER;preparer le diner; cuisine;21:00;VRAI
2707; -14.433576884102202;16.485416272973175;21:00;FEED;diner ; cour;21:30;VRAI
2707; -14.433576884102202;16.485416272973175;21:30;REST;Repos ; cour;22:00;VRAI
2707; -14.433631869386222;16.485330755659884;22:00;REST;Dormir ; chambre (455) ;07:00;VRAI
2708; -14.433490382862702;16.48546706895348;07:00;WANDER;preparatif; cour (453);07:40;VRAI
2708;-14.428550887072088;16.48420706833248;07:40;WANDER;Aller à l'école française ; Collège;14:00;VRAI
2708; -14.433490382862702;16.48546706895348;14:00;FEED;déjeuner ; cour;15:00;VRAI
