DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
02/01/1909;55;5;river;;;40306;;18/07/2014;JLF
02/01/1909;55;6;river;;;40656;;18/07/2014;JLF
02/01/1909;55;7;river;;;41006;;18/07/2014;JLF
02/01/1909;55;8;river;;;41356;;18/07/2014;JLF
02/01/1909;55;9;river;;;41706;;18/07/2014;JLF
02/01/1909;55;12;river;;;42756;;18/07/2014;JLF
02/01/1909;55;13;river;;;43106;;18/07/2014;JLF
02/01/1909;55;87;river;;;69006;;18/07/2014;JLF
02/01/1909;56;3;river;;;39607;;18/07/2014;JLF
02/01/1909;56;4;river;;;39957;;18/07/2014;JLF
02/01/1909;56;5;river;;;40307;;18/07/2014;JLF
02/01/1909;56;6;river;;;40657;;18/07/2014;JLF
02/01/1909;56;7;river;;;41007;;18/07/2014;JLF
02/01/1909;56;8;river;;;41357;;18/07/2014;JLF
02/01/1909;56;9;river;;;41707;;18/07/2014;JLF
02/01/1909;56;10;river;;;42057;;18/07/2014;JLF
02/01/1909;56;11;river;;;42407;;18/07/2014;JLF
02/01/1909;56;12;river;;;42757;;18/07/2014;JLF
02/01/1909;56;87;river;;;69007;;18/07/2014;JLF
02/01/1909;56;88;river;;;69357;;18/07/2014;JLF
02/01/1909;56;89;river;;;69707;;18/07/2014;JLF
02/01/1909;56;90;river;;;70057;;18/07/2014;JLF
02/01/1909;56;91;river;;;70407;;18/07/2014;JLF
02/01/1909;56;92;river;;;70757;;18/07/2014;JLF
02/01/1909;56;93;river;;;71107;;18/07/2014;JLF
02/01/1909;57;1;river;;;38908;;18/07/2014;JLF
02/01/1909;57;2;river;;;39258;;18/07/2014;JLF
02/01/1909;57;3;river;;;39608;;18/07/2014;JLF
02/01/1909;57;4;river;;;39958;;18/07/2014;JLF
02/01/1909;57;5;river;;;40308;;18/07/2014;JLF
02/01/1909;57;6;river;;;40658;;18/07/2014;JLF
02/01/1909;57;7;river;;;41008;;18/07/2014;JLF
02/01/1909;57;8;river;;;41358;;18/07/2014;JLF
02/01/1909;57;9;river;;;41708;;18/07/2014;JLF
02/01/1909;57;10;river;;;42058;;18/07/2014;JLF
02/01/1909;57;11;river;;;42408;;18/07/2014;JLF
02/01/1909;57;12;river;;;42758;;18/07/2014;JLF
02/01/1909;57;89;river;;;69708;;18/07/2014;JLF
02/01/1909;57;90;river;;;70058;;18/07/2014;JLF
02/01/1909;57;91;river;;;70408;;18/07/2014;JLF
02/01/1909;57;92;river;;;70758;;18/07/2014;JLF
02/01/1909;57;93;river;;;71108;;18/07/2014;JLF
02/01/1909;57;94;river;;;71458;;18/07/2014;JLF
02/01/1909;57;95;river;;;71808;;18/07/2014;JLF
02/01/1909;57;96;river;;;72158;;18/07/2014;JLF
02/01/1909;57;97;river;;;72508;;18/07/2014;JLF
02/01/1909;57;98;river;;;72858;;18/07/2014;JLF
02/01/1909;57;99;river;;;73208;;18/07/2014;JLF
02/01/1909;57;100;river;;;73558;;18/07/2014;JLF
02/01/1909;58;2;river;;;39259;;18/07/2014;JLF
02/01/1909;58;3;river;;;39609;;18/07/2014;JLF
02/01/1909;58;4;river;;;39959;;18/07/2014;JLF
02/01/1909;58;6;river;;;40659;;18/07/2014;JLF
02/01/1909;58;7;river;;;41009;;18/07/2014;JLF
02/01/1909;58;8;river;;;41359;;18/07/2014;JLF
02/01/1909;58;9;river;;;41709;;18/07/2014;JLF
02/01/1909;58;10;river;;;42059;;18/07/2014;JLF
02/01/1909;58;11;river;;;42409;;18/07/2014;JLF
02/01/1909;58;92;river;;;70759;;18/07/2014;JLF
02/01/1909;58;93;river;;;71109;;18/07/2014;JLF
02/01/1909;58;94;river;;;71459;;18/07/2014;JLF
02/01/1909;58;95;river;;;71809;;18/07/2014;JLF
02/01/1909;58;97;river;;;72509;;18/07/2014;JLF
02/01/1909;58;98;river;;;72859;;18/07/2014;JLF
02/01/1909;58;99;river;;;73209;;18/07/2014;JLF
02/01/1909;58;100;river;;;73559;;18/07/2014;JLF
02/01/1909;59;2;river;;;39260;;18/07/2014;JLF
02/01/1909;59;3;river;;;39610;;18/07/2014;JLF
02/01/1909;59;4;river;;;39960;;18/07/2014;JLF
02/01/1909;59;5;river;;;40310;;18/07/2014;JLF
02/01/1909;59;6;river;;;40660;;18/07/2014;JLF
02/01/1909;59;7;river;;;41010;;18/07/2014;JLF
02/01/1909;59;9;river;;;41710;;18/07/2014;JLF
02/01/1909;59;10;river;;;42060;;18/07/2014;JLF
02/01/1909;59;11;river;;;42410;;18/07/2014;JLF
02/01/1909;59;12;river;;;42760;;18/07/2014;JLF
02/01/1909;59;92;river;;;70760;;18/07/2014;JLF
02/01/1909;59;93;river;;;71110;;18/07/2014;JLF
02/01/1909;59;94;river;;;71460;;18/07/2014;JLF
02/01/1909;59;95;river;;;71810;;18/07/2014;JLF
02/01/1909;59;98;river;;;72860;;18/07/2014;JLF
02/01/1909;60;3;river;;;39611;;18/07/2014;JLF
02/01/1909;60;4;river;;;39961;;18/07/2014;JLF
02/01/1909;60;5;river;;;40311;;18/07/2014;JLF
02/01/1909;60;6;river;;;40661;;18/07/2014;JLF
02/01/1909;60;7;river;;;41011;;18/07/2014;JLF
02/01/1909;60;91;river;;;70411;;18/07/2014;JLF
02/01/1909;60;92;river;;;70761;;18/07/2014;JLF
02/01/1909;60;94;river;;;71461;;18/07/2014;JLF
02/01/1909;60;95;river;;;71811;;18/07/2014;JLF
02/01/1909;60;102;river;;;74261;;18/07/2014;JLF
02/01/1909;60;103;river;;;74611;;18/07/2014;JLF
02/01/1909;60;105;river;;;75311;;18/07/2014;JLF
02/01/1909;60;106;river;;;75661;;18/07/2014;JLF
02/01/1909;60;108;river;;;76361;;18/07/2014;JLF
02/01/1909;61;3;river;;;39612;;18/07/2014;JLF
02/01/1909;61;5;river;;;40312;;18/07/2014;JLF
02/01/1909;61;6;river;;;40662;;18/07/2014;JLF
02/01/1909;61;7;river;;;41012;;18/07/2014;JLF
02/01/1909;61;91;river;;;70412;;18/07/2014;JLF
02/01/1909;61;92;river;;;70762;;18/07/2014;JLF
02/01/1909;61;102;river;;;74262;;18/07/2014;JLF
02/01/1909;61;103;river;;;74612;;18/07/2014;JLF
02/01/1909;61;104;river;;;74962;;18/07/2014;JLF
02/01/1909;61;106;river;;;75662;;18/07/2014;JLF
02/01/1909;61;107;river;;;76012;;18/07/2014;JLF
02/01/1909;61;110;river;;;77062;;18/07/2014;JLF
02/01/1909;61;111;river;;;77412;;18/07/2014;JLF
02/01/1909;62;0;river;;;38563;;18/07/2014;JLF
02/01/1909;62;1;river;;;38913;;18/07/2014;JLF
02/01/1909;62;2;river;;;39263;;18/07/2014;JLF
02/01/1909;62;3;river;;;39613;;18/07/2014;JLF
02/01/1909;62;5;river;;;40313;;18/07/2014;JLF
02/01/1909;62;6;river;;;40663;;18/07/2014;JLF
02/01/1909;62;7;river;;;41013;;18/07/2014;JLF
02/01/1909;62;98;river;;;72863;;18/07/2014;JLF
02/01/1909;62;99;river;;;73213;;18/07/2014;JLF
02/01/1909;62;101;river;;;73913;;18/07/2014;JLF
02/01/1909;62;103;river;;;74613;;18/07/2014;JLF
02/01/1909;62;104;river;;;74963;;18/07/2014;JLF
02/01/1909;62;110;river;;;77063;;18/07/2014;JLF
02/01/1909;62;111;river;;;77413;;18/07/2014;JLF
02/01/1909;63;2;river;;;39264;;18/07/2014;JLF
02/01/1909;63;6;river;;;40664;;18/07/2014;JLF
02/01/1909;63;7;river;;;41014;;18/07/2014;JLF
02/01/1909;63;98;river;;;72864;;18/07/2014;JLF
02/01/1909;63;102;river;;;74264;;18/07/2014;JLF
02/01/1909;63;103;river;;;74614;;18/07/2014;JLF
02/01/1909;63;111;river;;;77414;;18/07/2014;JLF
02/01/1909;64;7;river;;;41015;;18/07/2014;JLF
02/01/1909;64;8;river;;;41365;;18/07/2014;JLF
02/01/1909;64;98;river;;;72865;;18/07/2014;JLF
02/01/1909;64;102;river;;;74265;;18/07/2014;JLF
02/01/1909;64;103;river;;;74615;;18/07/2014;JLF
02/01/1909;64;111;river;;;77415;;18/07/2014;JLF
02/01/1909;64;112;river;;;77765;;18/07/2014;JLF
02/01/1909;65;0;river;;;38566;;18/07/2014;JLF
02/01/1909;65;3;river;;;39616;;18/07/2014;JLF
02/01/1909;65;5;river;;;40316;;18/07/2014;JLF
02/01/1909;65;9;river;;;41716;;18/07/2014;JLF
02/01/1909;65;10;river;;;42066;;18/07/2014;JLF
02/01/1909;65;11;river;;;42416;;18/07/2014;JLF
02/01/1909;65;12;river;;;42766;;18/07/2014;JLF
02/01/1909;65;111;river;;;77416;;18/07/2014;JLF
02/01/1909;65;112;river;;;77766;;18/07/2014;JLF
02/01/1909;65;113;river;;;78116;;18/07/2014;JLF
02/01/1909;65;114;river;;;78466;;18/07/2014;JLF
02/01/1909;65;115;river;;;78816;;18/07/2014;JLF
02/01/1909;65;116;river;;;79166;;18/07/2014;JLF
02/01/1909;65;117;river;;;79516;;18/07/2014;JLF
02/01/1909;66;0;river;;;38567;;18/07/2014;JLF
02/01/1909;66;1;river;;;38917;;18/07/2014;JLF
02/01/1909;66;6;river;;;40667;;18/07/2014;JLF
02/01/1909;66;7;river;;;41017;;18/07/2014;JLF
02/01/1909;66;8;river;;;41367;;18/07/2014;JLF
02/01/1909;66;9;river;;;41717;;18/07/2014;JLF
02/01/1909;66;12;river;;;42767;;18/07/2014;JLF
02/01/1909;66;13;river;;;43117;;18/07/2014;JLF
02/01/1909;66;101;river;;;73917;;18/07/2014;JLF
02/01/1909;66;113;river;;;78117;;18/07/2014;JLF
02/01/1909;66;114;river;;;78467;;18/07/2014;JLF
02/01/1909;66;115;river;;;78817;;18/07/2014;JLF
02/01/1909;66;117;river;;;79517;;18/07/2014;JLF
02/01/1909;66;118;river;;;79867;;18/07/2014;JLF
02/01/1909;67;0;river;;;38568;;18/07/2014;JLF
02/01/1909;67;1;river;;;38918;;18/07/2014;JLF
02/01/1909;67;8;river;;;41368;;18/07/2014;JLF
02/01/1909;67;9;river;;;41718;;18/07/2014;JLF
02/01/1909;67;10;river;;;42068;;18/07/2014;JLF
02/01/1909;67;11;river;;;42418;;18/07/2014;JLF
02/01/1909;67;12;river;;;42768;;18/07/2014;JLF
02/01/1909;67;13;river;;;43118;;18/07/2014;JLF
02/01/1909;67;14;river;;;43468;;18/07/2014;JLF
02/01/1909;67;99;river;;;73218;;18/07/2014;JLF
02/01/1909;67;100;river;;;73568;;18/07/2014;JLF
02/01/1909;67;101;river;;;73918;;18/07/2014;JLF
