DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout
26/11/1983;70;56;road;Bakadadji;;19841;;19/07/2014;JLF
26/11/1983;96;13;road;Bakaouka;;4817;;19/07/2014;JLF
26/11/1983;54;64;road;Bakhaya;;22625;;19/07/2014;JLF
26/11/1983;158;47;road;Balakonko;;16779;;19/07/2014;JLF
26/11/1983;76;72;road;Balamboulou;;25447;;19/07/2014;JLF
26/11/1983;128;70;road;Baledji ;;24799;;19/07/2014;JLF
26/11/1983;80;75;road;Balla Foulbe;;26501;;19/07/2014;JLF
26/11/1983;133;70;road;Balledji;;24804;;19/07/2014;JLF
26/11/1983;155;20;road;Balori;;7326;;19/07/2014;JLF
26/11/1983;24;31;road;Bamako Samba;;11045;;19/07/2014;JLF
26/11/1983;61;71;road;Bambadinka;;25082;;19/07/2014;JLF
26/11/1983;170;29;road;Bambadji;;10491;;19/07/2014;JLF
26/11/1983;29;73;road;Bambako;;25750;;19/07/2014;JLF
26/11/1983;136;45;road;Bambaraya;;16057;;19/07/2014;JLF
26/11/1983;140;8;road;Bambaya;;3111;;19/07/2014;JLF
26/11/1983;135;8;road;Bamboya;;3106;;19/07/2014;JLF
26/11/1983;15;41;road;Banacourou Samba;;14536;;19/07/2014;JLF
26/11/1983;125;89;road;Bancouba;;31446;;19/07/2014;JLF
26/11/1983;124;13;road;Bandafassi Peulh;;4845;;19/07/2014;JLF
26/11/1983;120;12;road;Bandemba;;4491;;19/07/2014;JLF
26/11/1983;20;24;road;Bandiagara;;8591;;19/07/2014;JLF
26/11/1983;29;110;road;Bandiagara;;38700;;19/07/2014;JLF
26/11/1983;52;81;road;Bandiagara;;28573;;19/07/2014;JLF
26/11/1983;18;34;road;Bandiagara Coly;;12089;;19/07/2014;JLF
26/11/1983;15;36;road;Bandiagara Mody;;12786;;19/07/2014;JLF
26/11/1983;60;86;road;Banfara ;;30331;;19/07/2014;JLF
26/11/1983;62;86;road;Banfara Mossi;;30333;;19/07/2014;JLF
26/11/1983;155;26;road;Banfareto;;9426;;19/07/2014;JLF
26/11/1983;94;21;road;Banfaroto;;7615;;19/07/2014;JLF
26/11/1983;132;116;road;Bangassi;;40903;;19/07/2014;JLF
26/11/1983;92;86;road;Bani Israel;;30363;;19/07/2014;JLF
26/11/1983;116;112;road;Bani Pelly;;39487;;19/07/2014;JLF
26/11/1983;93;93;road;Bani Tapirde;;32814;;19/07/2014;JLF
26/11/1983;95;65;road;Bankou;;23016;;19/07/2014;JLF
26/11/1983;1;103;road;Bantaguel Ouolof;;36222;;19/07/2014;JLF
26/11/1983;73;106;road;Bantambaly;;37344;;19/07/2014;JLF
26/11/1983;86;80;road;Bantanani;;28257;;19/07/2014;JLF
26/11/1983;74;58;road;Bantancoly Talikory;;20545;;19/07/2014;JLF
26/11/1983;36;36;road;Bantancountou;;12807;;19/07/2014;JLF
26/11/1983;69;96;road;Bantanghedji;;33840;;19/07/2014;JLF
26/11/1983;44;33;road;Bantanghel;;11765;;19/07/2014;JLF
26/11/1983;12;30;road;Bantanghel Kassoum;;10683;;19/07/2014;JLF
26/11/1983;0;103;road;Bantanguel Peulh;;36221;;19/07/2014;JLF
26/11/1983;164;16;road;Bantankho;;5935;;19/07/2014;JLF
26/11/1983;6;36;road;Bantankiling Doulo;;12777;;19/07/2014;JLF
26/11/1983;5;37;road;Bantankiling Soukouta;;13126;;19/07/2014;JLF
26/11/1983;4;37;road;Bantankiling Waly;;13125;;19/07/2014;JLF
26/11/1983;81;53;road;Bantankountou;;18802;;19/07/2014;JLF
26/11/1983;36;69;road;Bantantinti;;24357;;19/07/2014;JLF
26/11/1983;17;46;road;Bantanto Samounde;;16288;;19/07/2014;JLF
26/11/1983;122;21;road;Bantata Tanda;;7643;;19/07/2014;JLF
26/11/1983;156;37;road;Barabiry;;13277;;19/07/2014;JLF
26/11/1983;118;21;road;Baraboye;;7639;;19/07/2014;JLF
26/11/1983;50;76;road;Baradjicounda;;26821;;19/07/2014;JLF
26/11/1983;124;20;road;Barafoute;;7295;;19/07/2014;JLF
26/11/1983;44;39;road;Barkatou;;13865;;19/07/2014;JLF
