X;Y;DATE;CELL_ID;EVENT;VALUE;COMMENT
42;1;01/01/1923;132;bioClimate;0
43;1;01/01/1923;133;bioClimate;0
44;1;01/01/1923;134;bioClimate;0
45;1;01/01/1923;135;bioClimate;0
46;1;01/01/1923;136;bioClimate;0
47;1;01/01/1923;137;bioClimate;0
48;1;01/01/1923;138;bioClimate;0
49;1;01/01/1923;139;bioClimate;0
50;1;01/01/1923;140;bioClimate;0
51;1;01/01/1923;141;bioClimate;0
52;1;01/01/1923;142;bioClimate;0
53;1;01/01/1923;143;bioClimate;0
54;1;01/01/1923;144;bioClimate;0
55;1;01/01/1923;145;bioClimate;0
56;1;01/01/1923;146;bioClimate;0
57;1;01/01/1923;147;bioClimate;0
58;1;01/01/1923;148;bioClimate;0
59;1;01/01/1923;149;bioClimate;0
60;1;01/01/1923;150;bioClimate;0
61;1;01/01/1923;151;bioClimate;0
62;1;01/01/1923;152;bioClimate;0
63;1;01/01/1923;153;bioClimate;0
64;1;01/01/1923;154;bioClimate;0
65;1;01/01/1923;155;bioClimate;0
66;1;01/01/1923;156;bioClimate;0
67;1;01/01/1923;157;bioClimate;0
68;1;01/01/1923;158;bioClimate;0
69;1;01/01/1923;159;bioClimate;0
70;1;01/01/1923;160;bioClimate;0
71;1;01/01/1923;161;bioClimate;9
72;1;01/01/1923;162;bioClimate;9
73;1;01/01/1923;163;bioClimate;9
74;1;01/01/1923;164;bioClimate;9
75;1;01/01/1923;165;bioClimate;9
76;1;01/01/1923;166;bioClimate;9
77;1;01/01/1923;167;bioClimate;9
78;1;01/01/1923;168;bioClimate;0
79;1;01/01/1923;169;bioClimate;9
80;1;01/01/1923;170;bioClimate;0
81;1;01/01/1923;171;bioClimate;9
82;1;01/01/1923;172;bioClimate;9
83;1;01/01/1923;173;bioClimate;9
84;1;01/01/1923;174;bioClimate;0
85;1;01/01/1923;175;bioClimate;0
86;1;01/01/1923;176;bioClimate;0
87;1;01/01/1923;177;bioClimate;0
88;1;01/01/1923;178;bioClimate;0
0;2;01/01/1923;179;bioClimate;0
1;2;01/01/1923;180;bioClimate;0
2;2;01/01/1923;181;bioClimate;0
3;2;01/01/1923;182;bioClimate;0
4;2;01/01/1923;183;bioClimate;0
5;2;01/01/1923;184;bioClimate;0
6;2;01/01/1923;185;bioClimate;0
