DSAA																																																	
50																																																	
50																																																	
0 9																																																	
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	0	0	0	0	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	0	0	0	0	0	5	4	4	4	4	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	0	0	0	0	0	5	4	4	4	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	5	0	0	0	0	0	5	4	4	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	4	5	0	0	0	0	0	5	4	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	4	4	5	0	0	0	0	0	5	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	4	4	4	5	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	4	4	4	4	5	0	0	0	0	0	5	5	7	7	7	7	7	7	5	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	4	4	4	4	4	5	0	0	0	0	0	5	5	7	7	7	7	7	5	1	5	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	1	5	4	4	4	4	4	4	5	0	0	0	0	0	5	5	7	7	7	7	5	1	5	7	7	7	7	7	7	7	7
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	4	4	4	4	4	4	4	5	0	0	0	0	0	5	5	7	7	7	5	1	5	5	5	5	5	5	5	5	5
4	4	4	4	4	4	5	7	7	7	5	5	5	5	1	1	1	1	1	1	5	4	4	4	4	4	4	4	4	5	0	0	0	0	0	5	5	7	7	5	1	5	7	5	7	5	7	5	7	7
4	4	4	4	4	4	5	7	7	7	5	5	5	5	1	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	5	0	0	0	0	0	5	5	7	5	1	5	7	5	7	5	7	5	7	7
4	4	4	4	4	4	5	7	7	7	5	5	5	5	1	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	5	5	0	0	0	0	0	5	5	5	1	5	7	5	7	5	7	5	7	7
4	4	4	4	4	4	5	7	7	7	5	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	0	0	0	5	5	1	5	7	5	7	5	7	5	7	7
4	4	4	4	4	4	5	7	7	7	5	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	0	0	0	5	1	5	7	5	7	5	7	5	7	7
4	4	4	4	4	4	5	7	7	7	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	5	7	5	7	5	7	5	7	7
4	4	4	4	4	4	5	7	7	7	5	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	5	0	0	0	0	0	5	5	5	7	5	7	5	7	7
