DATE;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT
01/01/1910;21;49;bioClimate;5;;4383;
01/01/1910;21;50;bioClimate;5;;4472;
01/01/1910;21;51;bioClimate;4;;4561;
01/01/1910;21;52;bioClimate;4;;4650;
01/01/1910;21;53;bioClimate;4;;4739;
01/01/1910;21;54;bioClimate;4;;4828;
01/01/1910;21;55;bioClimate;4;;4917;
01/01/1910;21;56;bioClimate;4;;5006;
01/01/1910;21;57;bioClimate;4;;5095;
01/01/1910;21;58;bioClimate;4;;5184;
01/01/1910;21;59;bioClimate;4;;5273;
01/01/1910;21;60;bioClimate;4;;5362;
01/01/1910;21;61;bioClimate;0;;5451;
01/01/1910;21;62;bioClimate;0;;5540;
01/01/1910;22;0;bioClimate;0;;23;
01/01/1910;22;1;bioClimate;0;;112;
01/01/1910;22;2;bioClimate;8;;201;
01/01/1910;22;3;bioClimate;8;;290;
01/01/1910;22;4;bioClimate;8;;379;
01/01/1910;22;5;bioClimate;8;;468;
01/01/1910;22;6;bioClimate;9;;557;
01/01/1910;22;7;bioClimate;9;;646;
01/01/1910;22;8;bioClimate;9;;735;
01/01/1910;22;9;bioClimate;9;;824;
01/01/1910;22;10;bioClimate;9;;913;
01/01/1910;22;11;bioClimate;9;;1002;
01/01/1910;22;12;bioClimate;9;;1091;
01/01/1910;22;13;bioClimate;0;;1180;
01/01/1910;22;14;bioClimate;0;;1269;
01/01/1910;22;15;bioClimate;0;;1358;
01/01/1910;22;16;bioClimate;0;;1447;
01/01/1910;22;17;bioClimate;0;;1536;
01/01/1910;22;18;bioClimate;0;;1625;
01/01/1910;22;19;bioClimate;3;;1714;
01/01/1910;22;20;bioClimate;3;;1803;
01/01/1910;22;21;bioClimate;3;;1892;
01/01/1910;22;22;bioClimate;3;;1981;
01/01/1910;22;23;bioClimate;3;;2070;
01/01/1910;22;24;bioClimate;3;;2159;
01/01/1910;22;25;bioClimate;3;;2248;
01/01/1910;22;26;bioClimate;3;;2337;
01/01/1910;22;27;bioClimate;3;;2426;
01/01/1910;22;28;bioClimate;3;;2515;
01/01/1910;22;29;bioClimate;6;;2604;
01/01/1910;22;30;bioClimate;6;;2693;
01/01/1910;22;31;bioClimate;6;;2782;
01/01/1910;22;32;bioClimate;6;;2871;
01/01/1910;22;33;bioClimate;6;;2960;
01/01/1910;22;34;bioClimate;6;;3049;
01/01/1910;22;35;bioClimate;6;;3138;
01/01/1910;22;36;bioClimate;6;;3227;
01/01/1910;22;37;bioClimate;6;;3316;
01/01/1910;22;38;bioClimate;6;;3405;
01/01/1910;22;39;bioClimate;6;;3494;
01/01/1910;22;40;bioClimate;6;;3583;
01/01/1910;22;41;bioClimate;6;;3672;
01/01/1910;22;42;bioClimate;6;;3761;
01/01/1910;22;43;bioClimate;6;;3850;
01/01/1910;22;44;bioClimate;6;;3939;
01/01/1910;22;45;bioClimate;6;;4028;
01/01/1910;22;46;bioClimate;6;;4117;
01/01/1910;22;47;bioClimate;5;;4206;
01/01/1910;22;48;bioClimate;5;;4295;
01/01/1910;22;49;bioClimate;5;;4384;
01/01/1910;22;50;bioClimate;5;;4473;
01/01/1910;22;51;bioClimate;5;;4562;
01/01/1910;22;52;bioClimate;5;;4651;
01/01/1910;22;53;bioClimate;4;;4740;
01/01/1910;22;54;bioClimate;4;;4829;
01/01/1910;22;55;bioClimate;4;;4918;
01/01/1910;22;56;bioClimate;4;;5007;
01/01/1910;22;57;bioClimate;4;;5096;
01/01/1910;22;58;bioClimate;4;;5185;
01/01/1910;22;59;bioClimate;4;;5274;
01/01/1910;22;60;bioClimate;4;;5363;
01/01/1910;22;61;bioClimate;0;;5452;
01/01/1910;22;62;bioClimate;0;;5541;
01/01/1910;23;0;bioClimate;0;;24;
01/01/1910;23;1;bioClimate;0;;113;
01/01/1910;23;2;bioClimate;8;;202;
01/01/1910;23;3;bioClimate;8;;291;
01/01/1910;23;4;bioClimate;8;;380;
01/01/1910;23;5;bioClimate;9;;469;
01/01/1910;23;6;bioClimate;9;;558;
01/01/1910;23;7;bioClimate;9;;647;
01/01/1910;23;8;bioClimate;9;;736;
01/01/1910;23;9;bioClimate;9;;825;
01/01/1910;23;10;bioClimate;9;;914;
01/01/1910;23;11;bioClimate;9;;1003;
01/01/1910;23;12;bioClimate;9;;1092;
01/01/1910;23;13;bioClimate;0;;1181;
01/01/1910;23;14;bioClimate;0;;1270;
01/01/1910;23;15;bioClimate;0;;1359;
01/01/1910;23;16;bioClimate;0;;1448;
01/01/1910;23;17;bioClimate;0;;1537;
01/01/1910;23;18;bioClimate;0;;1626;
01/01/1910;23;19;bioClimate;3;;1715;
01/01/1910;23;20;bioClimate;3;;1804;
01/01/1910;23;21;bioClimate;3;;1893;
01/01/1910;23;22;bioClimate;3;;1982;
01/01/1910;23;23;bioClimate;3;;2071;
01/01/1910;23;24;bioClimate;3;;2160;
01/01/1910;23;25;bioClimate;3;;2249;
01/01/1910;23;26;bioClimate;3;;2338;
01/01/1910;23;27;bioClimate;3;;2427;
01/01/1910;23;28;bioClimate;3;;2516;
01/01/1910;23;29;bioClimate;6;;2605;
01/01/1910;23;30;bioClimate;6;;2694;
01/01/1910;23;31;bioClimate;6;;2783;
01/01/1910;23;32;bioClimate;6;;2872;
01/01/1910;23;33;bioClimate;6;;2961;
01/01/1910;23;34;bioClimate;6;;3050;
01/01/1910;23;35;bioClimate;6;;3139;
01/01/1910;23;36;bioClimate;6;;3228;
01/01/1910;23;37;bioClimate;6;;3317;
01/01/1910;23;38;bioClimate;6;;3406;
01/01/1910;23;39;bioClimate;6;;3495;
01/01/1910;23;40;bioClimate;6;;3584;
01/01/1910;23;41;bioClimate;6;;3673;
01/01/1910;23;42;bioClimate;6;;3762;
01/01/1910;23;43;bioClimate;6;;3851;
01/01/1910;23;44;bioClimate;6;;3940;
01/01/1910;23;45;bioClimate;6;;4029;
01/01/1910;23;46;bioClimate;6;;4118;
01/01/1910;23;47;bioClimate;5;;4207;
01/01/1910;23;48;bioClimate;5;;4296;
01/01/1910;23;49;bioClimate;5;;4385;
01/01/1910;23;50;bioClimate;5;;4474;
01/01/1910;23;51;bioClimate;5;;4563;
01/01/1910;23;52;bioClimate;5;;4652;
01/01/1910;23;53;bioClimate;5;;4741;
01/01/1910;23;54;bioClimate;4;;4830;
01/01/1910;23;55;bioClimate;4;;4919;
01/01/1910;23;56;bioClimate;4;;5008;
01/01/1910;23;57;bioClimate;4;;5097;
01/01/1910;23;58;bioClimate;4;;5186;
01/01/1910;23;59;bioClimate;4;;5275;
01/01/1910;23;60;bioClimate;4;;5364;
01/01/1910;23;61;bioClimate;0;;5453;
01/01/1910;23;62;bioClimate;0;;5542;
01/01/1910;24;0;bioClimate;0;;25;
01/01/1910;24;1;bioClimate;0;;114;
01/01/1910;24;2;bioClimate;8;;203;
01/01/1910;24;3;bioClimate;8;;292;
01/01/1910;24;4;bioClimate;9;;381;
01/01/1910;24;5;bioClimate;9;;470;
01/01/1910;24;6;bioClimate;9;;559;
01/01/1910;24;7;bioClimate;9;;648;
01/01/1910;24;8;bioClimate;9;;737;
01/01/1910;24;9;bioClimate;9;;826;
01/01/1910;24;10;bioClimate;9;;915;
01/01/1910;24;11;bioClimate;9;;1004;
01/01/1910;24;12;bioClimate;9;;1093;
01/01/1910;24;13;bioClimate;0;;1182;
01/01/1910;24;14;bioClimate;0;;1271;
01/01/1910;24;15;bioClimate;0;;1360;
01/01/1910;24;16;bioClimate;0;;1449;
01/01/1910;24;17;bioClimate;0;;1538;
01/01/1910;24;18;bioClimate;0;;1627;
01/01/1910;24;19;bioClimate;3;;1716;
01/01/1910;24;20;bioClimate;3;;1805;
01/01/1910;24;21;bioClimate;3;;1894;
01/01/1910;24;22;bioClimate;3;;1983;
01/01/1910;24;23;bioClimate;3;;2072;
01/01/1910;24;24;bioClimate;3;;2161;
01/01/1910;24;25;bioClimate;3;;2250;
01/01/1910;24;26;bioClimate;3;;2339;
01/01/1910;24;27;bioClimate;3;;2428;
01/01/1910;24;28;bioClimate;3;;2517;
01/01/1910;24;29;bioClimate;6;;2606;
01/01/1910;24;30;bioClimate;6;;2695;
01/01/1910;24;31;bioClimate;6;;2784;
01/01/1910;24;32;bioClimate;6;;2873;
01/01/1910;24;33;bioClimate;6;;2962;
01/01/1910;24;34;bioClimate;6;;3051;
01/01/1910;24;35;bioClimate;6;;3140;
01/01/1910;24;36;bioClimate;6;;3229;
01/01/1910;24;37;bioClimate;6;;3318;
01/01/1910;24;38;bioClimate;6;;3407;
01/01/1910;24;39;bioClimate;6;;3496;
01/01/1910;24;40;bioClimate;6;;3585;
01/01/1910;24;41;bioClimate;6;;3674;
01/01/1910;24;42;bioClimate;6;;3763;
01/01/1910;24;43;bioClimate;6;;3852;
01/01/1910;24;44;bioClimate;6;;3941;
01/01/1910;24;45;bioClimate;6;;4030;
01/01/1910;24;46;bioClimate;6;;4119;
01/01/1910;24;47;bioClimate;5;;4208;
01/01/1910;24;48;bioClimate;5;;4297;
01/01/1910;24;49;bioClimate;5;;4386;
01/01/1910;24;50;bioClimate;5;;4475;
01/01/1910;24;51;bioClimate;5;;4564;
01/01/1910;24;52;bioClimate;5;;4653;
01/01/1910;24;53;bioClimate;5;;4742;
01/01/1910;24;54;bioClimate;5;;4831;
01/01/1910;24;55;bioClimate;4;;4920;
01/01/1910;24;56;bioClimate;4;;5009;
01/01/1910;24;57;bioClimate;4;;5098;
01/01/1910;24;58;bioClimate;4;;5187;
01/01/1910;24;59;bioClimate;4;;5276;
01/01/1910;24;60;bioClimate;4;;5365;
01/01/1910;24;61;bioClimate;0;;5454;
01/01/1910;24;62;bioClimate;0;;5543;
01/01/1910;25;0;bioClimate;0;;26;
01/01/1910;25;1;bioClimate;0;;115;
01/01/1910;25;2;bioClimate;8;;204;
01/01/1910;25;3;bioClimate;8;;293;
01/01/1910;25;4;bioClimate;9;;382;
01/01/1910;25;5;bioClimate;9;;471;
01/01/1910;25;6;bioClimate;9;;560;
01/01/1910;25;7;bioClimate;9;;649;
01/01/1910;25;8;bioClimate;9;;738;
01/01/1910;25;9;bioClimate;9;;827;
01/01/1910;25;10;bioClimate;9;;916;
01/01/1910;25;11;bioClimate;9;;1005;
01/01/1910;25;12;bioClimate;9;;1094;
01/01/1910;25;13;bioClimate;3;;1183;
01/01/1910;25;14;bioClimate;3;;1272;
01/01/1910;25;15;bioClimate;3;;1361;
01/01/1910;25;16;bioClimate;0;;1450;
01/01/1910;25;17;bioClimate;0;;1539;
01/01/1910;25;18;bioClimate;0;;1628;
01/01/1910;25;19;bioClimate;3;;1717;
01/01/1910;25;20;bioClimate;3;;1806;
01/01/1910;25;21;bioClimate;3;;1895;
01/01/1910;25;22;bioClimate;3;;1984;
01/01/1910;25;23;bioClimate;3;;2073;
01/01/1910;25;24;bioClimate;3;;2162;
01/01/1910;25;25;bioClimate;3;;2251;
01/01/1910;25;26;bioClimate;3;;2340;
01/01/1910;25;27;bioClimate;3;;2429;
01/01/1910;25;28;bioClimate;6;;2518;
01/01/1910;25;29;bioClimate;6;;2607;
01/01/1910;25;30;bioClimate;6;;2696;
01/01/1910;25;31;bioClimate;6;;2785;
01/01/1910;25;32;bioClimate;6;;2874;
01/01/1910;25;33;bioClimate;6;;2963;
01/01/1910;25;34;bioClimate;6;;3052;
01/01/1910;25;35;bioClimate;6;;3141;
01/01/1910;25;36;bioClimate;6;;3230;
01/01/1910;25;37;bioClimate;6;;3319;
01/01/1910;25;38;bioClimate;6;;3408;
01/01/1910;25;39;bioClimate;6;;3497;
01/01/1910;25;40;bioClimate;6;;3586;
01/01/1910;25;41;bioClimate;6;;3675;
01/01/1910;25;42;bioClimate;6;;3764;
01/01/1910;25;43;bioClimate;6;;3853;
01/01/1910;25;44;bioClimate;6;;3942;
01/01/1910;25;45;bioClimate;6;;4031;
01/01/1910;25;46;bioClimate;6;;4120;
01/01/1910;25;47;bioClimate;5;;4209;
01/01/1910;25;48;bioClimate;5;;4298;
01/01/1910;25;49;bioClimate;5;;4387;
01/01/1910;25;50;bioClimate;5;;4476;
01/01/1910;25;51;bioClimate;5;;4565;
01/01/1910;25;52;bioClimate;5;;4654;
01/01/1910;25;53;bioClimate;5;;4743;
01/01/1910;25;54;bioClimate;5;;4832;
01/01/1910;25;55;bioClimate;5;;4921;
01/01/1910;25;56;bioClimate;4;;5010;
01/01/1910;25;57;bioClimate;4;;5099;
01/01/1910;25;58;bioClimate;4;;5188;
01/01/1910;25;59;bioClimate;4;;5277;
01/01/1910;25;60;bioClimate;4;;5366;
01/01/1910;25;61;bioClimate;0;;5455;
01/01/1910;25;62;bioClimate;0;;5544;
01/01/1910;26;0;bioClimate;0;;27;
01/01/1910;26;1;bioClimate;0;;116;
01/01/1910;26;2;bioClimate;8;;205;
01/01/1910;26;3;bioClimate;9;;294;
01/01/1910;26;4;bioClimate;9;;383;
01/01/1910;26;5;bioClimate;9;;472;
01/01/1910;26;6;bioClimate;9;;561;
01/01/1910;26;7;bioClimate;9;;650;
01/01/1910;26;8;bioClimate;9;;739;
01/01/1910;26;9;bioClimate;9;;828;
01/01/1910;26;10;bioClimate;9;;917;
01/01/1910;26;11;bioClimate;9;;1006;
01/01/1910;26;12;bioClimate;9;;1095;
01/01/1910;26;13;bioClimate;9;;1184;
01/01/1910;26;14;bioClimate;3;;1273;
01/01/1910;26;15;bioClimate;3;;1362;
01/01/1910;26;16;bioClimate;0;;1451;
01/01/1910;26;17;bioClimate;0;;1540;
01/01/1910;26;18;bioClimate;0;;1629;
01/01/1910;26;19;bioClimate;3;;1718;
01/01/1910;26;20;bioClimate;3;;1807;
01/01/1910;26;21;bioClimate;3;;1896;
01/01/1910;26;22;bioClimate;3;;1985;
01/01/1910;26;23;bioClimate;3;;2074;
01/01/1910;26;24;bioClimate;3;;2163;
01/01/1910;26;25;bioClimate;3;;2252;
01/01/1910;26;26;bioClimate;3;;2341;
01/01/1910;26;27;bioClimate;7;;2430;
01/01/1910;26;28;bioClimate;6;;2519;
01/01/1910;26;29;bioClimate;6;;2608;
01/01/1910;26;30;bioClimate;6;;2697;
01/01/1910;26;31;bioClimate;6;;2786;
01/01/1910;26;32;bioClimate;6;;2875;
01/01/1910;26;33;bioClimate;6;;2964;
01/01/1910;26;34;bioClimate;6;;3053;
01/01/1910;26;35;bioClimate;6;;3142;
01/01/1910;26;36;bioClimate;6;;3231;
01/01/1910;26;37;bioClimate;6;;3320;
01/01/1910;26;38;bioClimate;6;;3409;
01/01/1910;26;39;bioClimate;6;;3498;
01/01/1910;26;40;bioClimate;6;;3587;
01/01/1910;26;41;bioClimate;6;;3676;
01/01/1910;26;42;bioClimate;6;;3765;
01/01/1910;26;43;bioClimate;6;;3854;
01/01/1910;26;44;bioClimate;6;;3943;
01/01/1910;26;45;bioClimate;6;;4032;
01/01/1910;26;46;bioClimate;6;;4121;
01/01/1910;26;47;bioClimate;5;;4210;
01/01/1910;26;48;bioClimate;5;;4299;
01/01/1910;26;49;bioClimate;5;;4388;
01/01/1910;26;50;bioClimate;5;;4477;
01/01/1910;26;51;bioClimate;5;;4566;
01/01/1910;26;52;bioClimate;5;;4655;
01/01/1910;26;53;bioClimate;5;;4744;
01/01/1910;26;54;bioClimate;5;;4833;
01/01/1910;26;55;bioClimate;5;;4922;
01/01/1910;26;56;bioClimate;5;;5011;
01/01/1910;26;57;bioClimate;4;;5100;
01/01/1910;26;58;bioClimate;4;;5189;
01/01/1910;26;59;bioClimate;4;;5278;
01/01/1910;26;60;bioClimate;4;;5367;
01/01/1910;26;61;bioClimate;0;;5456;
01/01/1910;26;62;bioClimate;0;;5545;
01/01/1910;27;0;bioClimate;0;;28;
01/01/1910;27;1;bioClimate;0;;117;
01/01/1910;27;2;bioClimate;9;;206;
01/01/1910;27;3;bioClimate;9;;295;
01/01/1910;27;4;bioClimate;9;;384;
01/01/1910;27;5;bioClimate;9;;473;
01/01/1910;27;6;bioClimate;9;;562;
01/01/1910;27;7;bioClimate;9;;651;
01/01/1910;27;8;bioClimate;9;;740;
01/01/1910;27;9;bioClimate;9;;829;
01/01/1910;27;10;bioClimate;9;;918;
01/01/1910;27;11;bioClimate;9;;1007;
01/01/1910;27;12;bioClimate;9;;1096;
01/01/1910;27;13;bioClimate;9;;1185;
01/01/1910;27;14;bioClimate;3;;1274;
01/01/1910;27;15;bioClimate;3;;1363;
01/01/1910;27;16;bioClimate;0;;1452;
01/01/1910;27;17;bioClimate;0;;1541;
01/01/1910;27;18;bioClimate;0;;1630;
01/01/1910;27;19;bioClimate;3;;1719;
01/01/1910;27;20;bioClimate;3;;1808;
01/01/1910;27;21;bioClimate;3;;1897;
01/01/1910;27;22;bioClimate;3;;1986;
01/01/1910;27;23;bioClimate;3;;2075;
01/01/1910;27;24;bioClimate;3;;2164;
01/01/1910;27;25;bioClimate;3;;2253;
01/01/1910;27;26;bioClimate;7;;2342;
01/01/1910;27;27;bioClimate;7;;2431;
01/01/1910;27;28;bioClimate;6;;2520;
01/01/1910;27;29;bioClimate;6;;2609;
01/01/1910;27;30;bioClimate;6;;2698;
01/01/1910;27;31;bioClimate;6;;2787;
01/01/1910;27;32;bioClimate;6;;2876;
01/01/1910;27;33;bioClimate;6;;2965;
01/01/1910;27;34;bioClimate;6;;3054;
01/01/1910;27;35;bioClimate;6;;3143;
01/01/1910;27;36;bioClimate;6;;3232;
01/01/1910;27;37;bioClimate;6;;3321;
01/01/1910;27;38;bioClimate;6;;3410;
01/01/1910;27;39;bioClimate;6;;3499;
01/01/1910;27;40;bioClimate;6;;3588;
01/01/1910;27;41;bioClimate;6;;3677;
01/01/1910;27;42;bioClimate;6;;3766;
01/01/1910;27;43;bioClimate;6;;3855;
01/01/1910;27;44;bioClimate;6;;3944;
01/01/1910;27;45;bioClimate;6;;4033;
01/01/1910;27;46;bioClimate;6;;4122;
01/01/1910;27;47;bioClimate;5;;4211;
01/01/1910;27;48;bioClimate;5;;4300;
01/01/1910;27;49;bioClimate;5;;4389;
01/01/1910;27;50;bioClimate;5;;4478;
01/01/1910;27;51;bioClimate;5;;4567;
01/01/1910;27;52;bioClimate;5;;4656;
01/01/1910;27;53;bioClimate;5;;4745;
01/01/1910;27;54;bioClimate;5;;4834;
01/01/1910;27;55;bioClimate;5;;4923;
01/01/1910;27;56;bioClimate;5;;5012;
01/01/1910;27;57;bioClimate;5;;5101;
01/01/1910;27;58;bioClimate;5;;5190;
01/01/1910;27;59;bioClimate;4;;5279;
01/01/1910;27;60;bioClimate;4;;5368;
01/01/1910;27;61;bioClimate;0;;5457;
01/01/1910;27;62;bioClimate;0;;5546;
01/01/1910;28;0;bioClimate;0;;29;
01/01/1910;28;1;bioClimate;0;;118;
01/01/1910;28;2;bioClimate;9;;207;
01/01/1910;28;3;bioClimate;9;;296;
01/01/1910;28;4;bioClimate;9;;385;
01/01/1910;28;5;bioClimate;9;;474;
01/01/1910;28;6;bioClimate;9;;563;
01/01/1910;28;7;bioClimate;9;;652;
01/01/1910;28;8;bioClimate;9;;741;
01/01/1910;28;9;bioClimate;9;;830;
01/01/1910;28;10;bioClimate;9;;919;
01/01/1910;28;11;bioClimate;9;;1008;
01/01/1910;28;12;bioClimate;9;;1097;
01/01/1910;28;13;bioClimate;9;;1186;
01/01/1910;28;14;bioClimate;9;;1275;
01/01/1910;28;15;bioClimate;3;;1364;
01/01/1910;28;16;bioClimate;0;;1453;
01/01/1910;28;17;bioClimate;0;;1542;
01/01/1910;28;18;bioClimate;0;;1631;
01/01/1910;28;19;bioClimate;3;;1720;
01/01/1910;28;20;bioClimate;3;;1809;
01/01/1910;28;21;bioClimate;3;;1898;
01/01/1910;28;22;bioClimate;3;;1987;
01/01/1910;28;23;bioClimate;3;;2076;
01/01/1910;28;24;bioClimate;3;;2165;
01/01/1910;28;25;bioClimate;7;;2254;
01/01/1910;28;26;bioClimate;7;;2343;
01/01/1910;28;27;bioClimate;7;;2432;
01/01/1910;28;28;bioClimate;6;;2521;
01/01/1910;28;29;bioClimate;6;;2610;
01/01/1910;28;30;bioClimate;6;;2699;
01/01/1910;28;31;bioClimate;6;;2788;
01/01/1910;28;32;bioClimate;6;;2877;
01/01/1910;28;33;bioClimate;6;;2966;
01/01/1910;28;34;bioClimate;6;;3055;
01/01/1910;28;35;bioClimate;6;;3144;
01/01/1910;28;36;bioClimate;6;;3233;
01/01/1910;28;37;bioClimate;6;;3322;
01/01/1910;28;38;bioClimate;6;;3411;
01/01/1910;28;39;bioClimate;6;;3500;
01/01/1910;28;40;bioClimate;6;;3589;
01/01/1910;28;41;bioClimate;6;;3678;
01/01/1910;28;42;bioClimate;6;;3767;
01/01/1910;28;43;bioClimate;6;;3856;
01/01/1910;28;44;bioClimate;6;;3945;
01/01/1910;28;45;bioClimate;6;;4034;
01/01/1910;28;46;bioClimate;6;;4123;
01/01/1910;28;47;bioClimate;5;;4212;
01/01/1910;28;48;bioClimate;5;;4301;
01/01/1910;28;49;bioClimate;5;;4390;
01/01/1910;28;50;bioClimate;5;;4479;
01/01/1910;28;51;bioClimate;5;;4568;
01/01/1910;28;52;bioClimate;5;;4657;
01/01/1910;28;53;bioClimate;5;;4746;
01/01/1910;28;54;bioClimate;5;;4835;
01/01/1910;28;55;bioClimate;5;;4924;
01/01/1910;28;56;bioClimate;5;;5013;
01/01/1910;28;57;bioClimate;5;;5102;
01/01/1910;28;58;bioClimate;5;;5191;
01/01/1910;28;59;bioClimate;5;;5280;
01/01/1910;28;60;bioClimate;4;;5369;
01/01/1910;28;61;bioClimate;0;;5458;
01/01/1910;28;62;bioClimate;0;;5547;
01/01/1910;29;0;bioClimate;0;;30;
01/01/1910;29;1;bioClimate;0;;119;
01/01/1910;29;2;bioClimate;0;;208;
01/01/1910;29;3;bioClimate;9;;297;
01/01/1910;29;4;bioClimate;9;;386;
01/01/1910;29;5;bioClimate;9;;475;
01/01/1910;29;6;bioClimate;9;;564;
01/01/1910;29;7;bioClimate;9;;653;
01/01/1910;29;8;bioClimate;9;;742;
01/01/1910;29;9;bioClimate;9;;831;
01/01/1910;29;10;bioClimate;9;;920;
01/01/1910;29;11;bioClimate;9;;1009;
01/01/1910;29;12;bioClimate;9;;1098;
01/01/1910;29;13;bioClimate;9;;1187;
01/01/1910;29;14;bioClimate;9;;1276;
01/01/1910;29;15;bioClimate;3;;1365;
01/01/1910;29;16;bioClimate;0;;1454;
01/01/1910;29;17;bioClimate;0;;1543;
01/01/1910;29;18;bioClimate;0;;1632;
01/01/1910;29;19;bioClimate;3;;1721;
01/01/1910;29;20;bioClimate;3;;1810;
01/01/1910;29;21;bioClimate;3;;1899;
01/01/1910;29;22;bioClimate;3;;1988;
01/01/1910;29;23;bioClimate;3;;2077;
01/01/1910;29;24;bioClimate;7;;2166;
01/01/1910;29;25;bioClimate;7;;2255;
01/01/1910;29;26;bioClimate;7;;2344;
01/01/1910;29;27;bioClimate;7;;2433;
01/01/1910;29;28;bioClimate;6;;2522;
01/01/1910;29;29;bioClimate;6;;2611;
01/01/1910;29;30;bioClimate;6;;2700;
01/01/1910;29;31;bioClimate;6;;2789;
01/01/1910;29;32;bioClimate;6;;2878;
01/01/1910;29;33;bioClimate;6;;2967;
01/01/1910;29;34;bioClimate;6;;3056;
01/01/1910;29;35;bioClimate;6;;3145;
01/01/1910;29;36;bioClimate;6;;3234;
01/01/1910;29;37;bioClimate;6;;3323;
01/01/1910;29;38;bioClimate;6;;3412;
01/01/1910;29;39;bioClimate;6;;3501;
01/01/1910;29;40;bioClimate;6;;3590;
01/01/1910;29;41;bioClimate;6;;3679;
01/01/1910;29;42;bioClimate;6;;3768;
01/01/1910;29;43;bioClimate;6;;3857;
01/01/1910;29;44;bioClimate;6;;3946;
01/01/1910;29;45;bioClimate;6;;4035;
01/01/1910;29;46;bioClimate;6;;4124;
01/01/1910;29;47;bioClimate;5;;4213;
01/01/1910;29;48;bioClimate;5;;4302;
01/01/1910;29;49;bioClimate;5;;4391;
01/01/1910;29;50;bioClimate;5;;4480;
01/01/1910;29;51;bioClimate;5;;4569;
01/01/1910;29;52;bioClimate;5;;4658;
01/01/1910;29;53;bioClimate;5;;4747;
01/01/1910;29;54;bioClimate;5;;4836;
01/01/1910;29;55;bioClimate;5;;4925;
01/01/1910;29;56;bioClimate;5;;5014;
01/01/1910;29;57;bioClimate;5;;5103;
01/01/1910;29;58;bioClimate;5;;5192;
01/01/1910;29;59;bioClimate;5;;5281;
01/01/1910;29;60;bioClimate;4;;5370;
01/01/1910;29;61;bioClimate;4;;5459;
01/01/1910;29;62;bioClimate;0;;5548;
01/01/1910;30;0;bioClimate;0;;31;
01/01/1910;30;1;bioClimate;0;;120;
01/01/1910;30;2;bioClimate;0;;209;
01/01/1910;30;3;bioClimate;9;;298;
01/01/1910;30;4;bioClimate;9;;387;
01/01/1910;30;5;bioClimate;9;;476;
01/01/1910;30;6;bioClimate;9;;565;
01/01/1910;30;7;bioClimate;9;;654;
01/01/1910;30;8;bioClimate;9;;743;
01/01/1910;30;9;bioClimate;9;;832;
01/01/1910;30;10;bioClimate;9;;921;
01/01/1910;30;11;bioClimate;9;;1010;
01/01/1910;30;12;bioClimate;9;;1099;
01/01/1910;30;13;bioClimate;9;;1188;
01/01/1910;30;14;bioClimate;9;;1277;
01/01/1910;30;15;bioClimate;9;;1366;
01/01/1910;30;16;bioClimate;0;;1455;
01/01/1910;30;17;bioClimate;0;;1544;
01/01/1910;30;18;bioClimate;0;;1633;
01/01/1910;30;19;bioClimate;0;;1722;
01/01/1910;30;20;bioClimate;3;;1811;
01/01/1910;30;21;bioClimate;3;;1900;
01/01/1910;30;22;bioClimate;7;;1989;
01/01/1910;30;23;bioClimate;7;;2078;
01/01/1910;30;24;bioClimate;7;;2167;
01/01/1910;30;25;bioClimate;7;;2256;
01/01/1910;30;26;bioClimate;7;;2345;
01/01/1910;30;27;bioClimate;7;;2434;
01/01/1910;30;28;bioClimate;6;;2523;
01/01/1910;30;29;bioClimate;6;;2612;
01/01/1910;30;30;bioClimate;6;;2701;
01/01/1910;30;31;bioClimate;6;;2790;
01/01/1910;30;32;bioClimate;6;;2879;
01/01/1910;30;33;bioClimate;6;;2968;
01/01/1910;30;34;bioClimate;6;;3057;
01/01/1910;30;35;bioClimate;6;;3146;
01/01/1910;30;36;bioClimate;6;;3235;
01/01/1910;30;37;bioClimate;6;;3324;
01/01/1910;30;38;bioClimate;6;;3413;
01/01/1910;30;39;bioClimate;6;;3502;
01/01/1910;30;40;bioClimate;6;;3591;
01/01/1910;30;41;bioClimate;6;;3680;
01/01/1910;30;42;bioClimate;6;;3769;
01/01/1910;30;43;bioClimate;6;;3858;
01/01/1910;30;44;bioClimate;6;;3947;
01/01/1910;30;45;bioClimate;6;;4036;
01/01/1910;30;46;bioClimate;6;;4125;
01/01/1910;30;47;bioClimate;5;;4214;
01/01/1910;30;48;bioClimate;5;;4303;
01/01/1910;30;49;bioClimate;5;;4392;
01/01/1910;30;50;bioClimate;5;;4481;
01/01/1910;30;51;bioClimate;5;;4570;
01/01/1910;30;52;bioClimate;5;;4659;
01/01/1910;30;53;bioClimate;5;;4748;
01/01/1910;30;54;bioClimate;5;;4837;
01/01/1910;30;55;bioClimate;5;;4926;
01/01/1910;30;56;bioClimate;5;;5015;
01/01/1910;30;57;bioClimate;5;;5104;
01/01/1910;30;58;bioClimate;5;;5193;
01/01/1910;30;59;bioClimate;5;;5282;
01/01/1910;30;60;bioClimate;5;;5371;
01/01/1910;30;61;bioClimate;5;;5460;
01/01/1910;30;62;bioClimate;0;;5549;
01/01/1910;31;0;bioClimate;0;;32;
01/01/1910;31;1;bioClimate;0;;121;
01/01/1910;31;2;bioClimate;0;;210;
01/01/1910;31;3;bioClimate;0;;299;
01/01/1910;31;4;bioClimate;9;;388;
