DSAA																																																	
50																																																	
50																																																	
0 6																																																	
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	0	0	0	0	0	5	8	8	8	8	8	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	0	0	0	0	0	5	8	8	8	8	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	0	0	0	0	0	5	8	8	8	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	5	0	0	0	0	0	5	8	8	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	9	5	0	0	0	0	0	5	9	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	9	9	5	0	0	0	0	0	5	5	7	7	7	7	7	7	7	7	7	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	9	9	9	5	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	9	9	9	9	5	0	0	0	0	0	5	5	7	7	7	7	7	7	5	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	9	9	9	9	9	5	0	0	0	0	0	5	5	7	7	7	7	7	5	1	5	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	5	1	5	9	9	9	9	9	9	5	0	0	0	0	0	5	5	7	7	7	7	5	1	5	7	7	7	7	7	7	7	7
