DSAA																																																	
50																																																	
50																																																	
0 9																																																	
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	0	0	0	0	0	7	4	4	4	4	4	7	7	7	7	7	7	7	7	7	7	1	7	7	7	7	7	7	7	7	7
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	0	0	0	0	0	7	4	4	4	4	7	9	9	9	9	9	9	9	9	9	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	0	0	0	0	0	7	4	4	4	7	9	9	9	9	9	9	9	9	9	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	7	0	0	0	0	0	7	4	4	7	9	9	9	9	9	9	9	9	9	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	5	7	0	0	0	0	0	7	5	7	9	9	9	9	9	9	9	9	9	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	5	5	7	0	0	0	0	0	7	7	9	9	9	9	9	9	9	9	9	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	5	5	5	7	0	0	0	0	0	7	7	7	7	7	7	7	7	7	7	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	5	5	5	5	7	0	0	0	0	0	7	7	9	9	9	9	9	9	7	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	5	5	5	5	5	7	0	0	0	0	0	7	7	9	9	9	9	9	7	1	7	9	9	9	9	9	9	9	9
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	1	7	5	5	5	5	5	5	7	0	0	0	0	0	7	7	9	9	9	9	7	1	7	9	9	9	9	9	9	9	9
7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	1	7	5	5	5	5	5	5	5	7	0	0	0	0	0	7	7	9	9	9	7	1	7	7	7	7	7	7	7	7	7
5	5	5	5	5	5	7	9	9	9	7	7	7	7	1	1	1	1	1	1	7	5	5	5	5	5	5	5	5	7	0	0	0	0	0	7	7	9	9	7	1	7	9	7	9	7	9	7	9	9
5	5	5	5	5	5	7	9	9	9	7	7	7	7	1	7	7	7	7	7	7	5	5	5	5	5	5	5	5	5	7	0	0	0	0	0	7	7	9	7	1	7	9	7	9	7	9	7	9	9
5	5	5	5	5	5	7	9	9	9	7	7	7	7	1	7	7	7	7	7	7	5	5	5	5	5	5	5	5	5	7	7	0	0	0	0	0	7	7	7	1	7	9	7	9	7	9	7	9	9
5	5	5	5	5	5	7	9	9	9	7	1	1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	0	0	0	0	7	7	1	7	9	7	9	7	9	7	9	9
5	5	5	5	5	5	7	9	9	9	7	1	1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	0	0	0	0	0	7	1	7	9	7	9	7	9	7	9	9
5	5	5	5	5	5	7	9	9	9	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	7	9	7	9	7	9	7	9	9
5	5	5	5	5	5	7	9	9	9	7	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	7	4	4	4	4	4	4	1	7	0	0	0	0	0	7	7	7	9	7	9	7	9	9
5	5	5	5	5	5	7	7	7	7	7	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	7	4	4	4	4	4	4	1	7	7	0	0	0	0	0	7	7	9	7	9	7	9	9
5	5	5	5	5	5	7	4	4	4	7	1	1	1	1	1	1	1	1	1	7	7	7	7	7	7	7	7	4	4	4	4	4	4	1	7	7	7	0	0	0	0	0	7	7	7	9	7	9	9
5	5	5	5	5	5	7	4	4	4	7	1	1	1	1	1	1	1	1	1	7	7	7	4	4	4	4	7	4	4	4	4	4	4	1	1	1	1	1	0	0	0	0	0	7	7	9	7	9	9
